NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
35137,1565,308,900.34,0,,,1594
,,,,,,,
194052,1280,218,900.33,0,,,2084
193486,1280,218,900.28,0,,,2078
32083,1602,316,900.31,0,,,1458
,,,,,,,
,,,,,,,
,,,,,,,
98183,1367,240,900.33,0,,,2647
,,,,,,,
,,,,,,,
,,,,,,,
31807,1524,286,900.32,0,,,1452
,,,,,,,
30246,1606,314,576.81,1,,,716
,,,,,,,
31332,1507,280,900.31,0,,,1446
32019,1518,286,900.31,0,,,1456
31657,1518,286,900.31,0,,,1451
6998,547,0,901.67,0,,,159
197367,1281,218,900.18,0,,,2119
,,,,,,,
28996,1290,230,900.35,0,,,481
32019,1520,286,900.32,0,,,1456
109004,1343,230,900.26,0,,,2934
50505,1343,230,900.26,0,,,1212
6871,1247,208,900.7,0,,,159
,,,,,,,
,,,,,,,
32019,1580,308,900.34,0,,,1456
