NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
792,1444,240,11.76,0,,,57
,1602,300,6.02,0,,,0
9,1036,100,4.97,0,,,3
9,848,80,4.85,0,,,3
,1032,94,4.73,0,,,0
48,1268,196,6.12,0,,,9
132,1226,162,7.29,0,,,18
,1270,250,5.49,0,,,0
,1270,250,5.66,0,,,0
9,848,80,4.77,0,,,3
9,1036,100,4.93,0,,,3
336,1607,322,19.64,0,,,24
,1270,250,5.51,0,,,0
48,1268,196,6.12,0,,,9
,1205,254,5.73,0,,,0
9,848,80,4.79,0,,,3
,1270,250,5.49,0,,,0
48,1268,196,6.09,0,,,9
1072,1444,240,14.36,0,,,60
132,1226,162,7.29,0,,,18
48,1268,196,6.04,0,,,9
,967,112,4.9,0,,,0
,1270,250,5.58,0,,,0
,1550,358,6.05,0,,,0
45,1728,354,9.55,0,,,6
48,1268,196,6.05,0,,,9
,1270,250,5.48,0,,,0
411,1181,152,8.61,0,,,27
,1552,358,6.01,0,,,0
48,1268,196,6.04,0,,,9
