NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
19398,3512,800,900.32,0,,,672
82899,980,0,900.84,0,,,4313
137246,3145,876,900.0,0,,,2479
203668,3778,1008,900.28,0,,,4754
31907,986,0,902.92,0,,,718
82218,3305,760,900.25,0,,,4277
157285,3658,996,900.28,0,,,4806
59908,2906,710,900.27,0,,,1153
,,,,,,,
272050,1766,360,899.35,0,,,4607
270082,1498,224,900.02,0,,,4570
156541,3616,976,900.07,0,,,4743
,,,,,,,
81555,3319,766,900.22,0,,,4242
156565,3614,924,900.32,0,,,3422
82899,1841,224,900.31,0,,,4313
156249,3610,924,900.33,0,,,3417
420195,3751,1052,900.19,0,,,13299
409411,3751,1052,900.19,0,,,13002
120353,2170,550,900.11,0,,,2010
,,,,,,,
266863,1759,358,900.28,0,,,4518
,,,,,,,
142343,2046,484,900.2,0,,,2474
138903,1862,400,899.74,0,,,2416
152931,3718,984,900.21,0,,,3340
,,,,,,,
,,,,,,,
,,,,,,,
140002,2046,484,899.98,0,,,2438
