NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
6986,2234,332,30.35,0,,,53
3631,1299,94,30.4,0,,,163
11651,1593,206,30.34,0,,,100
5108,1743,222,30.32,0,,,171
3559,2048,282,30.34,0,,,161
6300,2081,264,30.32,0,,,194
9541,2241,346,30.36,0,,,46
6429,1503,156,30.31,0,,,77
5130,1799,222,30.33,0,,,168
1341,2641,454,30.35,0,,,18
4158,2112,278,30.23,0,,,161
1329,957,0,30.39,0,,,18
168,2988,518,30.36,0,,,8
5058,2292,316,30.34,0,,,189
4680,2231,304,30.39,0,,,183
181,2987,518,30.33,0,,,10
11772,1138,78,30.35,0,,,101
11651,1593,206,30.35,0,,,100
6227,2462,410,30.37,0,,,116
3594,957,0,30.37,0,,,162
7260,2086,334,30.37,0,,,66
6653,957,0,30.4,0,,,79
7538,2261,376,30.32,0,,,73
6281,2090,336,30.34,0,,,73
1035,2559,408,30.36,0,,,9
1216,2389,404,30.33,0,,,17
12029,984,6,30.29,0,,,104
141,3019,524,30.34,0,,,11
179,1518,152,30.35,0,,,13
5409,1887,278,30.35,0,,,66
