NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
3182,1175,172,36.56,0,,,132
25,1935,536,9.5,0,,,5
,1210,340,5.91,0,,,0
2,1032,118,7.09,0,,,2
724,1427,432,18.92,0,,,109
3944,1214,192,36.81,0,,,210
2,1032,118,7.29,0,,,2
2,1032,118,7.14,0,,,2
12847,2380,774,439.1,0,,,661
25,1935,536,9.34,0,,,5
,890,78,5.58,0,,,0
,1879,548,7.07,0,,,0
8033,1982,592,145.23,0,,,454
2,1032,118,7.25,0,,,2
,1210,340,5.94,0,,,0
25,1935,536,9.31,0,,,5
,1210,340,5.92,0,,,0
25,1935,536,9.25,0,,,5
3944,1214,192,36.96,0,,,210
,1863,534,7.04,0,,,0
7413,2099,594,248.42,0,,,466
,1210,340,5.99,0,,,0
1,860,72,6.01,0,,,1
3905,1214,192,37.3,0,,,204
8033,1982,592,149.2,0,,,454
3944,1214,192,38.14,0,,,210
7413,2099,594,243.7,0,,,466
2,1032,118,7.26,0,,,2
3182,1175,172,37.1,0,,,132
25,1935,536,9.52,0,,,5
