NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,,,,,,,
17,4044,1104,30.3,0,,,5
20,3377,824,30.35,0,,,8
17,3557,944,30.23,0,,,5
,3961,1164,30.33,0,,,0
336,1680,438,31.05,0,,,22
17,3756,1022,30.33,0,,,5
18,1487,348,30.19,0,,,6
,3961,1164,30.28,0,,,0
290,1667,438,30.32,0,,,19
,3961,1164,30.33,0,,,0
22,1910,436,30.35,0,,,10
19,3527,864,30.57,0,,,8
336,1680,438,30.77,0,,,22
17,4044,1104,30.34,0,,,5
,3961,1164,30.34,0,,,0
20,2331,572,29.7,0,,,8
17,3711,998,30.36,0,,,5
18,2916,798,30.33,0,,,6
11,4275,1210,30.3,0,,,1
18,1976,508,30.36,0,,,6
,4980,1466,30.35,0,,,0
,4982,1466,30.32,0,,,0
,,,,,,,
,3961,1164,30.31,0,,,0
12,3288,814,30.33,0,,,2
361,1679,438,30.63,0,,,23
,3129,798,30.33,0,,,0
,2615,754,30.35,0,,,0
,,,,,,,
