NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
262,771,30,7.48,1,,,18
262,771,30,7.17,1,,,18
262,771,30,7.18,1,,,18
262,771,30,7.69,1,,,18
262,771,30,6.99,1,,,18
262,771,30,6.94,1,,,18
262,771,30,6.94,1,,,18
262,771,30,6.78,1,,,18
262,771,30,7.91,1,,,18
262,771,30,6.97,1,,,18
262,771,30,7.0,1,,,18
262,771,30,7.16,1,,,18
262,771,30,6.94,1,,,18
262,771,30,7.86,1,,,18
262,771,30,7.85,1,,,18
262,771,30,8.08,1,,,18
262,771,30,7.18,1,,,18
262,771,30,7.94,1,,,18
262,771,30,7.27,1,,,18
262,771,30,7.02,1,,,18
262,771,30,7.91,1,,,18
262,771,30,8.34,1,,,18
262,771,30,7.53,1,,,18
262,771,30,6.86,1,,,18
262,771,30,8.07,1,,,18
262,771,30,7.02,1,,,18
262,771,30,7.96,1,,,18
262,771,30,7.6,1,,,18
262,771,30,7.03,1,,,18
262,771,30,8.11,1,,,18
