NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1061,1396,246,30.19,0,,,81
50,3064,740,30.31,0,,,10
2601,1144,192,30.32,0,,,59
746,1227,180,30.34,0,,,79
680,1148,146,30.31,0,,,62
217,1266,192,30.34,0,,,36
,5221,1326,30.35,0,,,0
345,1718,382,30.35,0,,,48
314,1626,344,30.33,0,,,37
647,1460,276,30.34,0,,,67
3540,1097,184,30.33,0,,,73
3530,1050,166,30.37,0,,,75
3284,1097,184,30.35,0,,,69
51,728,0,30.83,0,,,11
51,728,0,32.25,0,,,11
632,1707,368,30.32,0,,,77
3321,1030,164,30.36,0,,,70
941,1258,192,30.34,0,,,98
51,1474,332,30.32,0,,,11
632,1748,392,30.33,0,,,77
1014,1009,164,30.33,0,,,102
593,1417,246,30.3,0,,,74
51,1474,332,30.4,0,,,11
,5438,1370,30.33,0,,,0
593,1650,344,30.34,0,,,74
50,3064,740,30.35,0,,,10
567,1690,362,30.38,0,,,72
1,728,0,33.22,0,,,1
632,1749,392,30.29,0,,,77
51,728,0,30.81,0,,,11
