NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
1,1054,592,37.9,1,,,9,58794,16294,10.0,0,49,75119,1.11,0.0,0,0.0,0.623,0.623,0.791,54863,160,132,17.749,2411,636,1.14,15,7,1151,19.161,7.61
1,1054,592,36.61,1,,,9,58794,16294,10.0,0,49,75119,1.11,0.0,0,0.0,0.623,0.623,0.791,54863,160,132,17.111,2411,636,1.14,15,7,1151,18.339,7.481
1,1054,592,37.76,1,,,9,58794,16294,10.0,0,49,75119,1.11,0.0,0,0.0,0.623,0.623,0.791,54863,160,132,17.093,2411,636,1.14,15,7,1151,18.549,7.956
1,1054,592,39.68,1,,,9,58794,16294,10.0,0,49,75119,1.11,0.0,0,0.0,0.623,0.623,0.791,54863,160,132,19.183,2411,636,1.14,15,7,1151,20.506,7.705
1,1054,592,37.74,1,,,9,58794,16294,10.0,0,49,75119,1.11,0.0,0,0.0,0.623,0.623,0.791,54863,160,132,17.724,2411,636,1.14,15,7,1151,18.949,7.973
1,1054,592,36.14,1,,,9,58794,16294,10.0,0,49,75119,1.11,0.0,0,0.0,0.623,0.623,0.791,54863,160,132,16.495,2411,636,1.14,15,7,1151,17.523,7.506
1,1054,592,37.65,1,,,9,58794,16294,10.0,0,49,75119,1.11,0.0,0,0.0,0.623,0.623,0.791,54863,160,132,17.176,2411,636,1.14,15,7,1151,18.762,7.673
1,1054,592,37.85,1,,,9,58794,16294,10.0,0,49,75119,1.11,0.0,0,0.0,0.623,0.623,0.791,54863,160,132,17.429,2411,636,1.14,15,7,1151,18.541,7.604
1,1054,592,38.29,1,,,9,58794,16294,10.0,0,49,75119,1.11,0.0,0,0.0,0.623,0.623,0.791,54863,160,132,17.706,2411,636,1.14,15,7,1151,18.791,8.064
1,1054,592,37.1,1,,,9,58794,16294,10.0,0,49,75119,1.11,0.0,0,0.0,0.623,0.623,0.791,54863,160,132,17.601,2411,636,1.14,15,7,1151,18.761,7.443
