NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2016,15,16,30.35,0,,,63
2080,15,16,30.34,0,,,64
1600,15,16,30.35,0,,,40
2145,15,16,30.33,0,,,65
2080,15,16,30.35,0,,,64
1600,15,16,30.35,0,,,40
1600,15,16,30.33,0,,,40
1600,15,16,30.36,0,,,40
2016,15,16,30.33,0,,,63
2080,15,16,30.35,0,,,64
2080,15,16,30.36,0,,,64
2080,15,16,30.36,0,,,64
2080,15,16,30.33,0,,,64
2080,15,16,30.36,0,,,64
2080,15,16,30.35,0,,,64
2080,15,16,30.33,0,,,64
2080,15,16,30.34,0,,,64
2016,15,16,30.28,0,,,63
2080,15,16,30.32,0,,,64
1600,15,16,30.31,0,,,40
2016,15,16,30.34,0,,,63
2080,15,16,30.34,0,,,64
2145,15,16,30.34,0,,,65
2016,15,16,30.35,0,,,63
1600,15,16,30.32,0,,,40
2080,15,16,30.37,0,,,64
2016,15,16,30.34,0,,,63
2080,15,16,30.34,0,,,64
2016,15,16,30.35,0,,,63
2080,15,16,30.36,0,,,64
