NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,133,18,1.94,0,,,0
,198,82,2.29,0,,,0
,167,60,1.97,0,,,0
,131,16,2.01,0,,,0
,131,16,1.98,0,,,0
,131,16,1.92,0,,,0
,131,16,1.98,0,,,0
,167,60,2.03,0,,,0
,131,16,1.99,0,,,0
,200,84,2.21,0,,,0
,167,60,2.04,0,,,0
,131,16,1.91,0,,,0
,131,16,1.89,0,,,0
,131,16,2.0,0,,,0
,131,16,1.95,0,,,0
,167,60,1.98,0,,,0
,133,18,1.89,0,,,0
,167,60,2.06,0,,,0
,200,84,2.15,0,,,0
,133,18,2.07,0,,,0
,131,16,1.95,0,,,0
,200,84,2.16,0,,,0
,167,60,2.01,0,,,0
,131,16,1.96,0,,,0
,167,60,2.08,0,,,0
,133,18,2.05,0,,,0
,167,60,2.01,0,,,0
,167,60,2.07,0,,,0
,131,16,2.02,0,,,0
,131,16,2.06,0,,,0
