NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
43402,1581,34,889.54,0,,,3081,3816161,250689,137870.0,265,1057731,4336791,44.75,0.09,40056,13.0,0.027,0.166,0.017,127,19418304,856575,656.647,205008,234520,0.19,148,49,127,680.991,103.889
2308,3177,542,889.9,0,,,287,6092445,559117,6811.0,11,1744015,6840947,23.73,0.04,2010,7.0,0.237,0.335,0.264,19931,6522883,118305,553.656,246955,94544,0.05,2107,547,1928,606.062,206.193
517,1498,0,889.51,0,,,64,13152165,923239,1637.0,2,4810972,14079569,25.58,0.03,451,7.05,0.005,0.158,0.0,12,159250,1322,84.658,339,1073,0.0,152,121,12,230.612,482.211
9056,2296,362,889.7,0,,,247,6452511,670183,14943.0,120,1476914,7341393,60.5,0.49,8689,35.18,0.167,0.242,0.176,15082,7515049,371727,486.998,212263,182170,0.06,2749,1094,1063,546.704,242.175
42986,1802,148,890.05,0,,,3068,3732364,245280,137200.0,262,1032424,4240786,44.72,0.09,39656,12.93,0.052,0.19,0.072,860,18718798,810602,654.745,115860,217168,0.18,148,48,442,680.987,102.082
10356,2452,404,888.83,0,,,1406,7361066,330007,41293.0,3,1787818,8637050,29.37,0.0,8947,6.36,0.173,0.258,0.197,23271,12797944,475916,514.89,222280,236507,0.12,2593,797,1207,564.884,210.139
3414,2424,394,889.19,0,,,525,2348085,136155,12771.0,3,547782,2734520,24.33,0.01,2886,5.5,0.165,0.255,0.192,7876,2972736,138677,757.187,189646,287683,0.45,1212,472,1160,776.169,75.19
7904,2167,352,889.12,0,,,737,7498326,415574,21590.0,3,1730367,8757307,29.29,0.0,7164,9.72,0.1,0.228,0.172,959,11344940,428610,507.015,245873,279309,0.14,2473,824,931,565.149,226.837
2254,2350,372,889.02,0,,,281,5784487,532629,6661.0,11,1656467,6493763,23.7,0.04,1962,6.98,0.125,0.247,0.181,2872,6083743,116781,555.079,240789,93792,0.05,2107,529,1072,604.425,206.8
3754,2301,364,888.85,0,,,398,9038480,916747,10153.0,13,2255954,10246676,25.51,0.03,3343,8.4,0.17,0.242,0.177,9210,9940200,284486,431.812,114163,196388,0.06,2831,770,1069,498.745,270.322
7912,2252,364,889.66,0,,,739,7364980,400525,21630.0,3,1689181,8616419,29.27,0.0,7170,9.7,0.132,0.237,0.177,7285,11447223,446861,530.693,196933,289089,0.14,2484,817,1020,586.48,204.407
3560,2332,370,889.11,0,,,379,8400457,750965,9738.0,2,1958271,9567712,25.69,0.01,3179,8.39,0.194,0.246,0.18,13774,10980899,237626,426.403,124715,197840,0.07,1994,826,1110,487.812,285.675
432,7704,1566,898.17,0,,,49,10212458,716007,1256.0,2,3736503,10932720,25.63,0.04,381,7.78,0.651,0.811,0.763,283851,156493,3976,81.227,2914,4303,0.0,125,99,6133,197.391,537.938
3414,2399,394,889.66,0,,,525,2295050,131034,12771.0,3,532406,2676968,24.33,0.01,2886,5.5,0.165,0.253,0.192,6936,2971501,138554,756.1,150199,286963,0.46,1214,468,1160,775.577,77.807
3581,2331,370,889.54,0,,,380,8447993,755241,9775.0,2,1969531,9621647,25.72,0.01,3199,8.42,0.194,0.245,0.18,12299,11053861,239580,419.766,204778,199023,0.07,1994,828,1110,482.515,295.102
7916,2392,390,889.52,0,,,740,7386969,401529,21650.0,3,1694318,8642176,29.26,0.0,7173,9.69,0.149,0.252,0.19,12696,11503838,456622,524.262,231878,293198,0.14,2484,817,1130,580.762,212.899
60214,2710,430,888.89,0,,,1254,2976335,169480,144005.0,497,907348,3377129,114.84,0.4,58463,46.62,0.176,0.285,0.21,4481,11236575,420426,686.932,201216,136198,0.3,142,68,1476,708.123,96.299
2254,1498,0,889.52,0,,,281,5781816,532526,6661.0,11,1655869,6490614,23.7,0.04,1962,6.98,0.005,0.158,0.0,12,6077154,116683,559.599,240781,93718,0.05,2107,530,12,611.75,202.405
43446,1914,154,889.3,0,,,3087,3857269,253315,138118.0,265,1070151,4383903,44.74,0.09,40094,12.99,0.087,0.202,0.075,4688,19772784,859340,657.967,212027,237088,0.19,148,49,576,682.803,100.31
43228,1910,154,889.3,0,,,3070,3750510,246385,137444.0,264,1037680,4261715,44.77,0.09,39894,12.99,0.087,0.201,0.075,4295,18875007,835871,654.335,160154,223575,0.18,148,48,573,679.125,105.74
1972,4455,818,889.51,0,,,252,6960790,582490,5936.0,11,2219503,7666444,23.56,0.04,1709,6.78,0.421,0.469,0.399,38621,4410961,97953,503.659,179046,84600,0.03,1996,489,3149,565.053,233.422
