NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
1,1007,26,1.71,1,,,2,859,74,8.0,0,38,958,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.121,202,0,0.0,15,5,155,0.206,1.125
1,1007,26,1.61,1,,,3,734,52,13.0,0,33,806,4.33,0.0,0,0.0,0.084,0.175,0.016,285,5,2,0.104,202,0,0.0,8,3,155,0.203,0.966
1,1007,26,1.72,1,,,2,859,74,8.0,0,38,958,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.1,202,0,0.0,15,5,155,0.152,1.239
1,1007,26,2.42,1,,,2,2059,233,8.0,0,80,2319,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.145,202,6,0.04,16,9,155,0.258,1.714
1,1007,26,2.28,1,,,2,2073,247,8.0,0,94,2333,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.107,202,6,0.04,15,8,155,0.214,1.595
1,1007,26,2.51,1,,,3,2935,356,12.0,0,137,3309,4.0,0.0,0,0.0,0.084,0.175,0.016,285,5,2,0.127,202,0,0.0,13,7,155,0.256,1.683
1,1007,26,1.45,1,,,2,716,52,8.0,0,31,784,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.07,202,0,0.0,11,4,155,0.172,0.985
1,1007,26,1.48,1,,,2,633,46,9.0,0,26,694,4.5,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.129,202,0,0.0,9,3,155,0.211,0.98
1,1007,26,2.0,1,,,2,2073,247,8.0,0,94,2333,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.091,202,6,0.04,15,8,155,0.196,1.396
1,1007,26,1.2,1,,,3,734,52,12.0,0,33,806,4.0,0.0,0,0.0,0.084,0.175,0.016,285,5,2,0.062,202,0,0.0,8,3,155,0.16,0.787
1,1007,26,1.46,1,,,3,734,52,13.0,0,33,806,4.33,0.0,0,0.0,0.084,0.175,0.016,285,5,2,0.071,202,0,0.0,8,3,155,0.167,0.916
1,1007,26,1.58,1,,,2,859,74,8.0,0,38,958,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.07,202,0,0.0,15,5,155,0.149,1.117
1,1007,26,1.53,1,,,3,734,52,13.0,0,33,806,4.33,0.0,0,0.0,0.084,0.175,0.016,285,5,2,0.08,202,0,0.0,8,3,155,0.181,0.983
1,1007,26,1.23,1,,,2,714,50,8.0,0,29,782,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.063,202,0,0.0,12,4,155,0.13,0.854
1,1007,26,1.9,1,,,2,2059,233,8.0,0,80,2319,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.078,202,6,0.04,16,9,155,0.228,1.298
1,1007,26,1.56,1,,,3,734,52,12.0,0,33,806,4.0,0.0,0,0.0,0.084,0.175,0.016,285,5,2,0.115,202,0,0.0,8,3,155,0.185,0.988
1,1007,26,1.43,1,,,2,859,74,8.0,0,38,958,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.085,202,0,0.0,15,5,155,0.177,0.955
1,1007,26,1.25,1,,,2,714,50,8.0,0,29,782,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.071,202,0,0.0,12,4,155,0.141,0.865
1,1007,26,1.33,1,,,2,859,74,8.0,0,38,958,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.062,202,0,0.0,15,5,155,0.093,0.986
1,1007,26,2.22,1,,,2,2073,247,8.0,0,94,2333,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.106,202,6,0.04,14,7,155,0.235,1.527
1,1007,26,2.07,1,,,3,2935,356,12.0,0,137,3309,4.0,0.0,0,0.0,0.084,0.175,0.016,285,5,2,0.096,202,0,0.0,13,7,155,0.175,1.46
1,1007,26,1.3,1,,,2,714,50,8.0,0,29,782,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.095,202,0,0.0,12,4,155,0.169,0.899
1,1007,26,1.31,1,,,3,734,52,13.0,0,33,806,4.33,0.0,0,0.0,0.084,0.175,0.016,285,5,2,0.063,202,0,0.0,8,3,155,0.125,0.873
1,1007,26,1.43,1,,,2,859,74,8.0,0,38,958,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.09,202,0,0.0,15,5,155,0.146,1.024
1,1007,26,1.33,1,,,2,859,74,8.0,0,38,958,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.058,202,0,0.0,15,5,155,0.164,0.903
1,1007,26,1.4,1,,,3,734,52,13.0,0,33,806,4.33,0.0,0,0.0,0.084,0.175,0.016,285,5,2,0.102,202,0,0.0,8,3,155,0.146,0.934
1,1007,26,1.38,1,,,2,859,74,8.0,0,38,958,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.073,202,0,0.0,15,5,155,0.138,0.962
1,1007,26,1.33,1,,,2,714,50,8.0,0,29,782,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.079,202,0,0.0,12,4,155,0.156,0.949
1,1007,26,2.2,1,,,2,2059,233,8.0,0,80,2319,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.092,202,6,0.04,16,9,155,0.276,1.527
1,1007,26,1.19,1,,,2,714,50,8.0,0,29,782,4.0,0.0,0,0.0,0.084,0.175,0.016,285,4,2,0.081,202,0,0.0,12,4,155,0.154,0.777
