NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
5,156,44,2.2,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.446,303,102,0.53,9,4,207,0.645,0.919
5,156,44,2.23,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.35,303,102,0.53,9,4,207,0.509,1.081
6,156,44,2.26,1,,,4,3352,324,11.0,2,33,3707,2.75,0.5,0,0.0,0.756,0.344,0.579,876,75,58,0.443,350,146,0.56,9,4,207,0.652,1.04
5,156,44,2.16,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.393,303,102,0.53,9,4,207,0.574,1.01
5,156,44,2.19,1,,,4,3352,324,10.0,1,33,3707,2.5,0.25,0,0.0,0.756,0.344,0.579,876,72,34,0.39,303,146,0.78,9,4,207,0.653,0.881
6,156,44,2.18,1,,,4,3352,324,11.0,2,33,3707,2.75,0.5,0,0.0,0.756,0.344,0.579,876,75,58,0.447,350,146,0.56,9,4,207,0.722,0.877
5,156,44,2.13,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.385,303,102,0.53,9,4,207,0.612,0.905
5,156,44,1.96,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.342,303,102,0.53,9,4,207,0.51,0.936
6,156,44,2.21,1,,,4,3352,324,11.0,2,33,3707,2.75,0.5,0,0.0,0.756,0.344,0.579,876,75,58,0.46,350,146,0.56,9,4,207,0.679,0.962
5,156,44,2.28,1,,,4,3352,324,10.0,1,33,3707,2.5,0.25,0,0.0,0.756,0.344,0.579,876,72,34,0.415,303,146,0.78,9,4,207,0.697,0.909
5,156,44,2.22,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.44,303,102,0.53,9,4,207,0.646,0.931
6,156,44,2.32,1,,,4,3352,324,11.0,2,33,3707,2.75,0.5,0,0.0,0.756,0.344,0.579,876,75,58,0.475,350,146,0.56,9,4,207,0.721,0.944
5,156,44,2.22,1,,,4,3352,324,10.0,1,33,3707,2.5,0.25,0,0.0,0.756,0.344,0.579,876,72,34,0.363,303,146,0.78,9,4,207,0.559,1.122
5,156,44,2.04,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.339,303,102,0.53,9,4,207,0.526,1.01
6,156,44,2.42,1,,,4,3352,324,11.0,2,33,3707,2.75,0.5,0,0.0,0.756,0.344,0.579,876,75,58,0.505,350,146,0.56,9,4,207,0.771,1.071
5,156,44,2.09,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.4,303,102,0.53,9,4,207,0.599,0.878
5,156,44,2.01,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.368,303,102,0.53,9,4,207,0.583,0.88
5,156,44,2.2,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.412,303,102,0.53,9,4,207,0.584,1.029
5,156,44,2.07,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.418,303,102,0.53,9,4,207,0.606,0.854
5,156,44,2.11,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.436,303,102,0.53,9,4,207,0.585,0.932
5,156,44,2.1,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.397,303,102,0.53,9,4,207,0.619,0.977
5,156,44,2.0,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.379,303,102,0.53,9,4,207,0.573,0.862
6,156,44,2.25,1,,,4,3352,324,11.0,2,33,3707,2.75,0.5,0,0.0,0.756,0.344,0.579,876,75,58,0.436,350,146,0.56,9,4,207,0.661,0.987
6,156,44,2.31,1,,,4,3352,324,11.0,2,33,3707,2.75,0.5,0,0.0,0.756,0.344,0.579,876,75,58,0.482,350,146,0.56,9,4,207,0.679,1.025
5,156,44,2.18,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.402,303,102,0.53,9,4,207,0.604,1.055
6,156,44,2.32,1,,,4,3352,324,11.0,2,33,3707,2.75,0.5,0,0.0,0.756,0.344,0.579,876,75,58,0.463,350,146,0.56,9,4,207,0.645,0.981
5,156,44,2.11,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.404,303,102,0.53,9,4,207,0.608,0.965
5,156,44,2.07,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.378,303,102,0.53,9,4,207,0.559,0.945
5,156,44,2.0,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.38,303,102,0.53,9,4,207,0.526,0.901
5,156,44,2.19,1,,,4,2930,281,10.0,1,29,3240,2.5,0.25,0,0.0,0.756,0.344,0.579,876,61,34,0.417,303,102,0.53,9,4,207,0.719,0.951
