NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
12,169,50,3.8,1,,,5,9001,863,17.0,4,51,9905,3.4,0.8,3,0.6,0.725,0.368,0.625,2212,88,46,0.644,228,92,0.37,11,6,228,0.962,1.792
8,169,50,3.52,1,,,4,7574,733,12.0,2,43,8341,3.0,0.5,2,0.5,0.725,0.368,0.625,2212,77,33,0.504,227,53,0.29,11,6,228,0.842,1.708
8,169,50,3.07,1,,,4,7574,733,12.0,2,43,8341,3.0,0.5,2,0.5,0.725,0.368,0.625,2212,77,33,0.497,227,53,0.29,11,6,228,0.761,1.364
12,169,50,3.77,1,,,5,9001,863,17.0,4,51,9905,3.4,0.8,3,0.6,0.725,0.368,0.625,2212,88,46,0.603,228,92,0.37,11,6,228,0.923,1.727
12,169,50,3.69,1,,,5,9001,863,17.0,4,51,9905,3.4,0.8,3,0.6,0.725,0.368,0.625,2212,88,46,0.575,228,92,0.37,11,6,228,0.903,1.709
6,169,50,2.75,1,,,3,5415,523,9.0,2,31,5963,3.0,0.67,1,0.33,0.725,0.368,0.625,2212,56,30,0.348,227,42,0.28,11,6,228,0.631,1.427
8,169,50,3.26,1,,,4,7574,733,12.0,2,43,8341,3.0,0.5,2,0.5,0.725,0.368,0.625,2212,77,33,0.461,227,53,0.29,11,6,228,0.75,1.62
6,169,50,2.7,1,,,3,5415,523,9.0,2,31,5963,3.0,0.67,1,0.33,0.725,0.368,0.625,2212,56,30,0.375,227,42,0.28,11,6,228,0.65,1.366
6,169,50,2.54,1,,,3,5415,523,9.0,2,31,5963,3.0,0.67,1,0.33,0.725,0.368,0.625,2212,56,30,0.328,227,42,0.28,11,6,228,0.613,1.264
6,169,50,3.26,1,,,3,5415,523,9.0,2,31,5963,3.0,0.67,1,0.33,0.725,0.368,0.625,2212,56,30,0.477,227,42,0.28,11,6,228,0.796,1.489
12,169,50,3.85,1,,,5,9001,863,17.0,4,51,9905,3.4,0.8,3,0.6,0.725,0.368,0.625,2212,88,46,0.619,228,92,0.37,11,6,228,0.987,1.812
6,169,50,2.79,1,,,3,5415,523,9.0,2,31,5963,3.0,0.67,1,0.33,0.725,0.368,0.625,2212,56,30,0.373,227,42,0.28,11,6,228,0.682,1.326
6,169,50,2.77,1,,,3,5415,523,9.0,2,31,5963,3.0,0.67,1,0.33,0.725,0.368,0.625,2212,56,30,0.352,227,42,0.28,11,6,228,0.58,1.52
12,169,50,3.77,1,,,5,9001,863,17.0,4,51,9905,3.4,0.8,3,0.6,0.725,0.368,0.625,2212,88,46,0.633,228,92,0.37,11,6,228,0.976,1.714
12,169,50,3.76,1,,,5,9001,863,17.0,4,51,9905,3.4,0.8,3,0.6,0.725,0.368,0.625,2212,88,46,0.571,228,92,0.37,11,6,228,0.917,1.687
