NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
133,174,14,5.83,0,,,7
214,182,20,8.11,0,,,11
277,191,24,29.81,0,,,12
317,157,8,30.21,0,,,13
133,174,14,5.77,0,,,7
317,157,8,30.21,0,,,13
150,181,18,6.6,0,,,9
133,174,14,5.27,0,,,7
214,187,24,8.1,0,,,11
214,182,20,7.44,0,,,11
214,182,20,7.48,0,,,11
133,174,14,5.71,0,,,7
317,157,8,30.0,0,,,13
317,151,2,30.13,0,,,13
361,190,24,30.11,0,,,13
330,191,24,30.2,0,,,13
167,180,16,8.86,0,,,9
133,174,14,5.41,0,,,7
133,174,14,6.39,0,,,7
296,191,24,31.94,0,,,12
132,174,14,6.05,0,,,7
133,174,14,6.42,0,,,7
317,148,0,29.91,0,,,13
133,174,14,6.51,0,,,7
277,191,24,30.01,0,,,12
223,190,24,30.12,0,,,10
246,190,24,30.14,0,,,11
317,151,2,30.07,0,,,13
327,190,24,30.14,0,,,13
330,191,24,30.05,0,,,13
