NoAffS,VL,VC,Time,Result
2,2162,7756,7.77,1
2,2162,7756,7.77,1
2,1370,5044,6.96,1
2,2162,7756,8.07,1
2,1370,5044,7.21,1
2,1370,5044,7.22,1
2,1370,5044,7.18,1
2,2162,7756,7.72,1
2,2162,7756,7.8,1
2,1370,5044,7.16,1
2,2162,7756,7.91,1
2,1370,5044,7.17,1
2,2162,7756,7.66,1
2,2162,7756,7.44,1
2,2162,7756,7.36,1
2,2162,7756,7.61,1
2,2162,7756,7.51,1
2,2162,7756,7.79,1
2,2162,7756,7.73,1
2,2162,7756,7.67,1
2,2162,7756,7.96,1
2,1370,5044,7.41,1
2,2162,7756,8.09,1
2,2162,7756,7.61,1
2,1370,5044,7.34,1
2,2162,7756,7.5,1
2,2162,7756,7.83,1
2,2162,7756,7.54,1
2,2162,7756,7.87,1
2,2162,7756,7.85,1
