NoAffS,VL,VC,Time,Result
2,1370,5044,6.9,1
2,2162,7756,7.63,1
2,2162,7756,7.48,1
2,2162,7756,7.42,1
2,2162,7756,7.52,1
2,2162,7756,7.33,1
2,1370,5044,7.04,1
2,1370,5044,6.94,1
2,2162,7756,7.33,1
2,1370,5044,6.77,1
2,1370,5044,6.82,1
2,2162,7756,7.64,1
2,2162,7756,7.83,1
2,2162,7756,7.23,1
2,1370,5044,7.11,1
2,2162,7756,7.69,1
2,1370,5044,6.81,1
2,1370,5044,6.86,1
2,2162,7756,7.26,1
2,1370,5044,6.89,1
2,2162,7756,7.29,1
2,2162,7756,7.53,1
2,1370,5044,7.0,1
2,2162,7756,7.75,1
2,2162,7756,7.54,1
2,2162,7756,7.75,1
2,2162,7756,7.57,1
2,2162,7756,7.82,1
2,1370,5044,6.94,1
2,2162,7756,7.38,1
