NoAffS,VL,VC,Time,Result
2,1370,5044,7.09,1
2,2162,7756,7.88,1
2,2162,7756,7.26,1
2,1370,5044,7.23,1
2,2162,7756,7.54,1
2,1370,5044,7.07,1
2,2162,7756,7.75,1
2,2162,7756,7.71,1
2,2162,7756,7.83,1
2,2162,7756,7.72,1
2,2162,7756,7.53,1
2,2162,7756,7.72,1
2,1370,5044,7.3,1
2,2162,7756,7.33,1
2,1370,5044,7.14,1
2,1370,5044,7.42,1
2,1370,5044,7.12,1
2,1370,5044,7.06,1
2,2162,7756,7.34,1
2,1370,5044,7.03,1
2,1370,5044,7.06,1
2,1370,5044,7.06,1
2,2162,7756,7.88,1
2,1370,5044,7.12,1
2,1370,5044,7.17,1
2,2162,7756,7.64,1
2,1370,5044,7.02,1
2,1370,5044,7.37,1
2,1370,5044,6.97,1
2,1370,5044,6.59,1
