NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1032,550,252,30.14,0,,,70
551,773,390,30.15,0,,,54
955,605,294,30.22,0,,,128
423,780,400,30.17,0,,,52
245,774,390,30.17,0,,,34
