NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1035,897,542,30.36,0,,,19
238,1019,590,30.42,0,,,5
3729,519,270,30.34,0,,,19
5661,584,280,30.38,0,,,67
3729,519,270,30.35,0,,,19
1035,985,574,30.34,0,,,19
3729,519,270,30.36,0,,,19
5123,583,340,30.35,0,,,98
238,671,394,30.32,0,,,5
3729,519,270,30.36,0,,,19
5493,210,104,30.36,0,,,94
5661,569,270,30.3,0,,,66
265,66,0,30.8,0,,,5
6918,569,270,30.36,0,,,64
6688,284,134,30.36,0,,,101
983,938,558,30.34,0,,,18
5639,295,132,30.37,0,,,95
983,66,0,30.47,0,,,18
5502,569,270,30.33,0,,,65
5358,528,252,30.27,0,,,93
3729,519,270,30.34,0,,,19
265,66,0,30.62,0,,,5
180,878,516,30.36,0,,,4
983,918,548,30.37,0,,,18
3197,664,386,30.39,0,,,117
3729,519,270,30.37,0,,,19
3441,759,444,30.34,0,,,55
983,938,558,30.35,0,,,18
3335,600,350,30.36,0,,,51
983,682,408,30.36,0,,,18
