NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1412,500,304,30.34,0,,,45
5378,695,356,30.27,0,,,96
649,980,588,30.37,0,,,51
664,885,530,30.35,0,,,17
988,619,372,30.37,0,,,22
706,846,502,30.38,0,,,24
742,844,500,30.35,0,,,23
5376,509,272,30.38,0,,,94
6264,557,322,30.36,0,,,60
617,738,436,30.37,0,,,75
5572,496,268,30.34,0,,,98
6663,780,432,30.33,0,,,26
737,852,508,30.35,0,,,18
988,619,372,30.37,0,,,22
603,846,502,30.35,0,,,11
997,829,490,30.36,0,,,27
591,988,590,30.35,0,,,49
914,637,378,30.37,0,,,20
694,707,424,30.32,0,,,76
649,761,466,30.37,0,,,51
674,850,506,30.59,0,,,12
592,992,590,30.35,0,,,50
5379,695,356,30.34,0,,,97
3142,806,484,30.33,0,,,60
6663,856,480,30.34,0,,,27
1362,905,546,30.35,0,,,34
591,988,590,30.38,0,,,49
5379,849,458,30.33,0,,,97
669,848,504,30.34,0,,,22
1419,743,458,30.37,0,,,35
