NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
258,734,434,30.28,0,,,21
4573,584,336,30.36,0,,,301
258,728,428,30.34,0,,,21
238,736,436,30.36,0,,,20
258,738,438,30.37,0,,,21
4573,525,312,30.34,0,,,300
4581,518,242,30.36,0,,,187
459,581,350,30.39,0,,,23
617,64,0,30.53,0,,,27
5259,663,386,30.35,0,,,316
5380,815,490,30.31,0,,,248
199,812,488,30.31,0,,,5
4351,602,348,30.33,0,,,284
1429,892,534,30.3,0,,,62
404,996,584,30.34,0,,,20
5289,665,386,30.34,0,,,321
5259,663,386,30.31,0,,,316
1572,64,0,30.4,0,,,68
4192,810,476,30.36,0,,,177
719,893,544,30.34,0,,,30
8175,546,264,30.37,0,,,329
5345,664,386,30.38,0,,,325
8163,546,264,30.35,0,,,327
96,996,584,30.4,0,,,4
617,863,518,30.35,0,,,27
6792,834,490,30.37,0,,,312
679,792,480,30.36,0,,,29
238,961,576,30.36,0,,,20
679,913,552,30.32,0,,,29
617,963,566,30.34,0,,,27
