NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1491,641,388,30.37,0,,,85
1581,754,438,30.33,0,,,93
232,755,444,30.32,0,,,20
172,438,268,30.32,0,,,10
158,998,590,30.34,0,,,7
1332,959,572,30.34,0,,,65
139,65,0,30.59,0,,,5
1603,675,402,30.35,0,,,93
186,998,590,30.33,0,,,4
174,843,512,30.34,0,,,7
252,549,296,30.34,0,,,21
1491,635,386,30.32,0,,,85
131,998,590,30.36,0,,,8
2608,804,472,30.35,0,,,240
1491,641,388,30.55,0,,,85
1786,695,370,30.33,0,,,90
1282,674,432,30.35,0,,,62
798,1000,590,30.37,0,,,35
174,880,538,30.36,0,,,7
232,759,448,30.33,0,,,20
101,998,590,30.38,0,,,4
294,841,510,30.31,0,,,9
174,583,352,30.31,0,,,7
798,1012,600,30.35,0,,,36
852,65,0,30.4,0,,,36
852,316,152,30.35,0,,,36
852,972,576,30.35,0,,,36
3606,838,506,30.35,0,,,362
792,890,544,30.37,0,,,34
232,1014,600,30.38,0,,,21
