NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
44136,816,472,900.27,0,,,253
,,,,,,,
,,,,,,,
13421,811,468,902.12,0,,,220
,,,,,,,
,,,,,,,
,,,,,,,
30228,868,526,900.33,0,,,216
54157,1008,594,900.28,0,,,796
,,,,,,,
19943,1016,598,900.34,0,,,327
,,,,,,,
50199,719,418,900.27,0,,,526
,,,,,,,
54611,976,572,900.33,0,,,803
,,,,,,,
30228,868,526,900.34,0,,,216
57942,935,552,900.37,0,,,859
,,,,,,,
30228,868,526,900.34,0,,,216
30056,870,526,900.35,0,,,215
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
19943,718,396,900.35,0,,,327
,,,,,,,
,,,,,,,
44631,816,472,900.25,0,,,253
,,,,,,,
