NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
5752,617,286,30.34,0,,,97
358,931,532,30.35,0,,,6
178,1094,618,30.55,0,,,4
5752,615,286,30.34,0,,,97
849,772,448,30.34,0,,,16
7035,66,0,30.35,0,,,66
5448,610,284,30.35,0,,,66
6578,433,196,30.37,0,,,58
849,550,316,30.34,0,,,16
4750,606,308,30.37,0,,,15
5359,433,196,30.33,0,,,56
4759,675,376,30.35,0,,,60
219,1092,618,30.4,0,,,4
785,1070,606,30.37,0,,,15
112,1021,590,30.32,0,,,3
228,1094,618,30.33,0,,,4
721,1071,606,30.35,0,,,14
785,882,516,30.35,0,,,15
721,1082,616,30.34,0,,,14
4750,618,318,30.4,0,,,16
113,1108,628,30.37,0,,,5
230,640,372,30.35,0,,,5
5766,617,286,30.32,0,,,68
4750,606,308,30.33,0,,,15
4764,825,468,30.33,0,,,75
4683,66,0,30.35,0,,,74
377,999,580,30.36,0,,,9
238,1006,580,30.36,0,,,5
5766,617,286,30.35,0,,,68
353,1066,604,30.34,0,,,8
