NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
18295,1036,608,900.31,0,,,361
5917,86,2,901.53,0,,,104
29638,1024,600,900.45,0,,,701
37772,907,536,900.34,0,,,449
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
29800,65,0,900.49,0,,,708
33670,399,204,900.3,0,,,582
,,,,,,,
,,,,,,,
18404,889,524,900.32,0,,,362
,,,,,,,
18404,826,490,,,,,362
,,,,,,,
35002,831,500,900.32,0,,,444
18404,912,538,900.29,0,,,362
18404,1017,598,900.32,0,,,362
,,,,,,,
,,,,,,,
35002,831,500,900.3,0,,,444
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
