NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,,,,,,,
23531,728,424,900.32,0,,,297
36317,662,352,900.29,0,,,193
47295,510,244,900.29,0,,,242
,,,,,,,
,,,,,,,
30022,885,528,900.23,0,,,135
36258,676,362,900.29,0,,,193
16144,956,564,900.32,0,,,216
16144,64,0,903.49,0,,,216
,,,,,,,
13434,64,0,900.88,0,,,177
,,,,,,,
30022,885,528,900.26,0,,,135
30022,885,528,900.39,0,,,135
30232,885,528,900.29,0,,,137
,,,,,,,
,,,,,,,
,,,,,,,
30173,885,528,900.26,0,,,136
30173,885,528,900.24,0,,,136
30173,885,528,900.27,0,,,136
,,,,,,,
,,,,,,,
36317,589,314,900.33,0,,,193
30173,885,528,900.28,0,,,136
,,,,,,,
,,,,,,,
,,,,,,,
36258,662,352,900.29,0,,,192
