NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
16866,1077,588,901.36,0,,,319
,,,,,,,
,,,,,,,
35293,853,450,900.3,0,,,1939
7976,991,562,900.28,0,,,319
16914,1028,556,900.46,0,,,319
,,,,,,,
24784,974,532,900.29,0,,,1424
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
16914,1028,556,904.14,0,,,319
,,,,,,,
,,,,,,,
,,,,,,,
35293,877,470,900.33,0,,,1939
7976,985,562,900.34,0,,,319
7690,1017,574,900.32,0,,,566
