NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
58079,932,506,900.3,0,,,1295
,,,,,,,
,,,,,,,
10447,1118,616,900.33,0,,,401
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
31413,1103,618,900.25,0,,,679
24848,763,384,900.34,0,,,1102
24845,756,378,900.31,0,,,1099
80570,1066,580,900.35,0,,,1732
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
24847,765,384,900.32,0,,,1102
80334,1051,568,900.33,0,,,1729
10578,1120,628,900.32,0,,,405
24846,759,380,900.33,0,,,1100
