NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
6211,417,190,30.36,0,,,141
920,1053,602,30.35,0,,,12
721,996,576,30.35,0,,,14
7204,584,270,30.36,0,,,67
4750,606,308,30.35,0,,,15
5766,586,272,30.34,0,,,68
1004,337,148,30.35,0,,,13
210,66,0,30.64,0,,,5
5766,586,272,30.29,0,,,68
305,874,502,30.35,0,,,5
785,495,258,30.3,0,,,15
3892,862,494,30.36,0,,,65
228,1063,604,30.35,0,,,4
6845,400,178,30.35,0,,,106
785,66,0,30.5,0,,,15
680,993,576,30.37,0,,,13
785,639,366,30.34,0,,,15
418,66,0,30.64,0,,,7
5482,433,196,30.3,0,,,55
7365,586,272,30.36,0,,,68
5925,210,104,30.36,0,,,69
721,647,372,30.38,0,,,14
437,811,466,30.36,0,,,10
7342,66,0,30.33,0,,,71
112,1062,604,30.33,0,,,3
4750,606,308,30.36,0,,,15
210,612,360,30.35,0,,,5
228,1063,604,30.36,0,,,4
8937,586,272,30.35,0,,,70
7317,611,296,30.38,0,,,105
