NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
808,260,94,30.39,0,,,41
1056,90,2,30.37,0,,,53
740,925,542,30.34,0,,,35
426,954,556,30.38,0,,,11
1026,904,524,30.35,0,,,50
6155,543,260,30.35,0,,,57
808,934,544,30.36,0,,,41
426,967,562,30.33,0,,,12
518,703,402,30.35,0,,,13
774,260,94,30.36,0,,,38
426,954,556,30.35,0,,,11
2547,656,334,30.35,0,,,142
583,694,400,30.34,0,,,15
1016,260,94,30.39,0,,,48
1665,734,394,30.36,0,,,38
778,600,344,30.35,0,,,37
808,874,514,30.31,0,,,41
774,925,542,30.35,0,,,38
1599,744,400,30.36,0,,,37
774,938,544,30.35,0,,,38
740,90,2,30.39,0,,,35
5647,458,212,30.33,0,,,31
1028,905,524,30.35,0,,,52
248,606,344,30.32,0,,,12
1665,734,394,30.33,0,,,38
1422,828,492,30.36,0,,,51
778,717,420,30.41,0,,,37
696,90,2,30.42,0,,,33
808,941,544,30.35,0,,,41
1665,736,396,30.37,0,,,38
