NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,,,,,,,
,,,,,,,
,,,,,,,
15135,1006,586,900.35,0,,,216
14991,1024,594,900.32,0,,,214
,,,,,,,
34293,206,104,899.88,0,,,369
,,,,,,,
,,,,,,,
,,,,,,,
18212,207,104,903.1,0,,,201
42825,795,486,900.3,0,,,258
,,,,,,,
15024,1011,586,900.28,0,,,215
41039,969,572,900.23,0,,,315
,,,,,,,
14991,1033,598,900.23,0,,,214
,,,,,,,
15024,1010,586,900.35,0,,,215
,,,,,,,
43130,580,308,900.31,0,,,263
,,,,,,,
,,,,,,,
15024,1010,586,900.26,0,,,215
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
