NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
556,1035,600,30.4,0,,,84
1504,723,402,30.34,0,,,66
2740,403,178,30.37,0,,,260
2786,590,272,30.33,0,,,40
3265,517,232,30.33,0,,,178
556,1035,600,30.35,0,,,84
1172,537,242,30.35,0,,,105
3700,464,210,30.35,0,,,181
2636,701,322,30.34,0,,,39
7903,709,356,30.3,0,,,150
192,1005,576,30.34,0,,,11
260,1029,590,30.32,0,,,16
8286,713,358,30.36,0,,,157
457,741,418,30.35,0,,,82
1172,585,270,30.33,0,,,105
457,63,0,30.34,0,,,82
2786,590,272,30.35,0,,,40
1430,1031,588,30.36,0,,,38
508,646,372,30.36,0,,,83
7604,343,162,30.35,0,,,143
700,971,558,30.36,0,,,22
1408,732,408,30.37,0,,,62
935,1017,582,30.36,0,,,23
8285,609,304,30.34,0,,,155
8285,689,344,30.33,0,,,156
1287,224,104,30.34,0,,,112
256,1029,590,30.35,0,,,12
256,1029,590,30.34,0,,,12
1532,633,346,30.35,0,,,68
2481,701,322,30.37,0,,,38
