NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,,,,,,,
,,,,,,,
53514,996,558,900.33,0,,,1975
,,,,,,,
,,,,,,,
11746,63,0,901.87,0,,,327
57762,996,558,900.31,0,,,4556
31991,560,264,899.64,0,,,1172
,,,,,,,
,,,,,,,
11632,1068,604,900.32,0,,,323
,,,,,,,
9654,887,484,900.34,0,,,202
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
54331,955,534,900.31,0,,,1995
,,,,,,,
11626,1116,624,900.33,0,,,322
,,,,,,,
,,,,,,,
,,,,,,,
11626,1117,626,900.31,0,,,322
13958,1047,602,900.29,0,,,438
11626,1128,632,900.32,0,,,322
11626,1077,600,900.33,0,,,322
,,,,,,,
,,,,,,,
9803,881,482,900.3,0,,,203
