NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
3440,764,406,30.33,0,,,103
2444,349,142,30.34,0,,,231
3578,764,406,30.37,0,,,105
102,955,554,30.37,0,,,8
1578,578,256,30.38,0,,,87
827,280,116,30.36,0,,,63
762,915,530,30.38,0,,,60
3325,381,150,30.36,0,,,121
3203,645,320,30.36,0,,,211
3393,381,150,30.36,0,,,122
2149,450,196,30.32,0,,,154
102,955,554,30.34,0,,,8
3299,752,402,30.26,0,,,101
466,767,424,30.34,0,,,32
3612,766,406,30.36,0,,,107
1578,62,0,30.56,0,,,86
3440,757,402,30.38,0,,,103
3225,342,128,30.36,0,,,118
3612,766,406,30.35,0,,,107
52,980,566,30.34,0,,,4
211,801,458,30.34,0,,,10
762,915,530,30.32,0,,,60
3075,556,270,30.34,0,,,114
518,645,366,30.34,0,,,20
684,919,528,30.37,0,,,27
102,965,558,30.34,0,,,8
2155,544,236,30.33,0,,,155
1578,62,0,30.47,0,,,86
237,645,366,30.36,0,,,11
2107,476,194,30.34,0,,,151
