NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
59,199,36,30.04,0,,,3
348,187,32,30.07,0,,,13
95,195,34,30.14,0,,,5
79,156,8,30.22,0,,,4
348,187,32,30.07,0,,,13
163,147,2,30.14,0,,,10
75,156,8,29.89,0,,,4
159,187,32,30.06,0,,,7
58,199,36,30.08,0,,,3
348,187,32,30.08,0,,,13
99,156,8,30.01,0,,,5
75,156,8,30.11,0,,,4
147,189,32,30.06,0,,,11
63,156,8,30.06,0,,,3
95,195,34,30.08,0,,,5
95,161,12,30.14,0,,,5
75,156,8,30.12,0,,,4
127,158,8,30.09,0,,,8
95,161,12,30.11,0,,,5
79,156,8,30.15,0,,,4
95,195,34,30.18,0,,,5
75,156,8,30.12,0,,,4
75,156,8,30.12,0,,,4
348,187,32,30.15,0,,,13
95,195,34,30.0,0,,,5
147,167,20,30.09,0,,,10
95,161,12,30.08,0,,,5
151,155,6,30.09,0,,,11
408,187,32,30.08,0,,,12
99,156,8,30.11,0,,,5
