NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
18,56,18,2.14,1,,,5
15,56,18,2.02,1,,,4
18,56,18,2.11,1,,,5
15,56,18,2.12,1,,,4
15,56,18,2.05,1,,,4
18,56,18,2.08,1,,,5
15,56,18,2.23,1,,,4
18,56,18,2.09,1,,,5
15,56,18,2.03,1,,,4
15,56,18,2.12,1,,,4
15,56,18,2.1,1,,,4
15,56,18,2.06,1,,,4
15,56,18,2.27,1,,,4
18,56,18,2.17,1,,,5
18,56,18,2.12,1,,,5
18,56,18,2.15,1,,,5
15,56,18,2.07,1,,,4
15,56,18,2.05,1,,,4
15,56,18,2.12,1,,,4
18,56,18,2.13,1,,,5
18,56,18,2.12,1,,,5
15,56,18,2.04,1,,,4
15,56,18,2.05,1,,,4
15,56,18,2.15,1,,,4
15,56,18,2.13,1,,,4
15,56,18,2.13,1,,,4
15,56,18,2.22,1,,,4
15,56,18,2.09,1,,,4
18,56,18,2.01,1,,,5
15,56,18,2.11,1,,,4
