FileName,NoR,RLen,RLeninBlkAvg,AFC,SFC,ComS,TfR,TTfCPA,TfFC,TfTran,TfSMTwoitp,NoAbs
sv-comp/ntdrivers/cdaudio_false-unreach-call.i.cil.c,2438,330463,135.55,1494,0,164876,321.138,574.337,561.862,8.493,0.397,22975
sv-comp/ntdrivers/diskperf_false-unreach-call.i.cil.c,38,286,7.53,3,1,1157,1.396,0.946,0.051,0.655,0.086,130
sv-comp/ntdrivers/floppy_false-unreach-call.i.cil.c,45,483,10.73,4,3,2122,5.895,3.052,0.443,1.779,0.044,242
sv-comp/ntdrivers/kbfiltr_false-unreach-call.i.cil.c,58,1005,17.33,15,9,2124,2.245,1.458,0.243,0.705,0.205,224
sv-comp/ntdrivers/parport_false-unreach-call.i.cil.c,13,88,6.77,0,none,868,0.922,1.161,0.001,0.653,0.008,120
sv-comp/ntdrivers/cdaudio_true-unreach-call.i.cil.c,203,2359,11.62,201,107,7485,3.731,8.341,5.262,2.026,0.602,852
sv-comp/ntdrivers/diskperf_true-unreach-call.i.cil.c,167,4759,28.50,193,133,8390,4.649,6.187,2.979,2.209,0.862,1002
sv-comp/ntdrivers/floppy2_true-unreach-call.i.cil.c,397,16909,42.59,836,473,22720,15.314,26.361,16.908,5.783,0.793,3206
sv-comp/ntdrivers/floppy_true-unreach-call.i.cil.c,225,4012,17.83,213,104,10097,14.152,11.664,5.289,4.494,0.245,1204
sv-comp/ntdrivers/parport_true-unreach-call.i.cil.c,17,124,7.29,0,none,1153,0.586,1.290,0.002,0.766,0.008,156
sv-comp/ssh/s3_clnt.blast.01_false-unreach-call.i.cil.c,6,33,5.50,18,0,2408,3.656,4.648,3.151,0.847,0.189,14
sv-comp/ssh/s3_clnt.blast.02_false-unreach-call.i.cil.c,5,25,5.00,14,0,2027,2.297,3.288,1.756,0.804,0.109,12
sv-comp/ssh/s3_clnt.blast.03_false-unreach-call.i.cil.c,5,25,5.00,14,0,2027,2.637,3.122,1.781,0.770,0.121,12
sv-comp/ssh/s3_clnt.blast.04_false-unreach-call.i.cil.c,5,25,5.00,14,0,2027,2.501,3.379,2.010,0.835,0.102,12
sv-comp/ssh/s3_srvr.blast.01_false-unreach-call.i.cil.c,3,12,4.00,6,0,1335,1.454,2.247,0.979,0.638,0.087,9
sv-comp/ssh/s3_srvr.blast.02_false-unreach-call.i.cil.c,3,12,4.00,6,0,1324,1.224,2.087,0.933,0.724,0.076,9
sv-comp/ssh/s3_srvr.blast.03_false-unreach-call.i.cil.c,3,12,4.00,6,0,1327,1.296,2.094,0.984,0.739,0.053,9
sv-comp/ssh/s3_srvr.blast.04_false-unreach-call.i.cil.c,3,12,4.00,6,0,1324,1.232,2.115,0.954,0.714,0.058,9
sv-comp/ssh/s3_srvr.blast.06_false-unreach-call.i.cil.c,5,25,5.00,14,0,2439,5.791,6.002,4.403,0.799,0.257,13
sv-comp/ssh/s3_srvr.blast.07_false-unreach-call.i.cil.c,5,25,5.00,14,0,2329,3.067,4.128,2.640,0.888,0.177,13
sv-comp/ssh/s3_srvr.blast.08_false-unreach-call.i.cil.c,9,63,7.00,30,0,3861,27.238,28.642,26.099,1.320,4.811,21
sv-comp/ssh/s3_srvr.blast.09_false-unreach-call.i.cil.c,5,25,5.00,14,0,2329,4.065,4.627,3.125,0.796,0.152,13
sv-comp/ssh/s3_srvr.blast.10_false-unreach-call.i.cil.c,9,63,7.00,30,0,3772,25.350,20.780,18.304,1.269,4.417,21
sv-comp/ssh/s3_srvr.blast.11_false-unreach-call.i.cil.c,4,18,4.50,10,0,1918,2.160,2.761,1.415,0.848,0.119,11
sv-comp/ssh/s3_srvr.blast.12_false-unreach-call.i.cil.c,5,25,5.00,14,0,2280,5.542,5.603,4.014,0.954,0.324,13
sv-comp/ssh/s3_srvr.blast.13_false-unreach-call.i.cil.c,5,25,5.00,14,0,2335,3.907,4.209,2.688,0.954,0.190,13
sv-comp/ssh/s3_srvr.blast.14_false-unreach-call.i.cil.c,5,25,5.00,14,0,2333,6.399,6.368,4.738,0.931,0.407,13
sv-comp/ssh/s3_srvr.blast.15_false-unreach-call.i.cil.c,9,63,7.00,30,0,3950,28.174,23.635,21.099,1.347,3.653,21
sv-comp/ssh/s3_srvr.blast.16_false-unreach-call.i.cil.c,5,25,5.00,14,0,2386,5.985,5.881,4.192,0.953,0.302,13
sv-comp/ssh/s3_clnt.blast.01_true-unreach-call.i.cil.c,15,150,10.00,51,1,5418,74.178,113.310,110.318,1.335,7.631,32
sv-comp/ssh/s3_clnt.blast.02_true-unreach-call.i.cil.c,15,150,10.00,51,1,5355,44.384,67.765,64.792,1.542,4.687,32
sv-comp/ssh/s3_clnt.blast.03_true-unreach-call.i.cil.c,15,150,10.00,51,1,5355,70.214,70.230,67.114,1.351,18.455,32
sv-comp/ssh/s3_clnt.blast.04_true-unreach-call.i.cil.c,15,150,10.00,51,1,5355,95.688,81.907,78.510,1.285,17.420,32
sv-comp/ssh/s3_srvr.blast.01_true-unreach-call.i.cil.c,19,228,12.00,70,0,7693,466.628,433.908,428.382,1.738,93.475,41
sv-comp/ssh/s3_srvr.blast.02_true-unreach-call.i.cil.c,19,228,12.00,70,0,7491,525.774,372.503,364.268,1.577,215.100,41
sv-comp/ssh/s3_srvr.blast.06_true-unreach-call.i.cil.c,16,168,10.50,58,0,7418,866.941,31.257,27.726,1.481,724.112,35
sv-comp/ssh/s3_srvr.blast.07_true-unreach-call.i.cil.c,16,168,10.50,58,0,6850,621.915,276.299,269.801,1.634,378.103,35
sv-comp/ssh/s3_srvr.blast.08_true-unreach-call.i.cil.c,18,207,11.50,66,0,7590,642.686,255.783,250.457,1.638,393.367,39
sv-comp/ssh/s3_srvr.blast.09_true-unreach-call.i.cil.c,16,168,10.50,58,0,6850,672.207,226.327,219.730,1.631,330.900,35
sv-comp/ssh/s3_srvr.blast.10_true-unreach-call.i.cil.c,16,168,10.50,58,0,6616,704.363,194.112,188.634,1.685,430.850,35
sv-comp/ssh/s3_srvr.blast.11_true-unreach-call.i.cil.c,15,150,10.00,54,0,6439,679.861,218.703,212.997,1.469,421.648,33
sv-comp/ssh/s3_srvr.blast.12_true-unreach-call.i.cil.c,18,207,11.50,66,0,7674,548.938,349.338,343.281,1.705,232.545,39
sv-comp/ssh/s3_srvr.blast.13_true-unreach-call.i.cil.c,16,168,10.50,58,0,6867,639.307,259.226,250.031,1.650,382.332,35
sv-comp/ssh/s3_srvr.blast.14_true-unreach-call.i.cil.c,14,133,9.50,50,0,6248,880.387,17.851,14.730,1.744,808.403,31
sv-comp/ssh/s3_srvr.blast.15_true-unreach-call.i.cil.c,20,250,12.50,74,0,8600,525.214,374.124,367.928,1.958,239.585,43
sv-comp/ssh/s3_srvr.blast.16_true-unreach-call.i.cil.c,12,102,8.50,42,0,5498,882.168,16.136,13.278,1.512,839.526,27
