FileName,NoR,RLen,RLeninBlkAvg,AFC,SFC,ComS,TfR,TTfCPA,TfFC,TfTran,TfSMTwoitp,NoAbs
sv-comp/ntdrivers/cdaudio_false-unreach-call.i.cil.c,3749,530641,141.54,1482,0,115445,372.766,521.445,512.802,5.721,0.357,14732
sv-comp/ntdrivers/diskperf_false-unreach-call.i.cil.c,297,14008,47.16,273,216,15571,9.771,9.327,3.869,3.428,1.060,1770
sv-comp/ntdrivers/floppy_false-unreach-call.i.cil.c,144,2637,18.31,64,50,7719,13.360,6.340,0.654,4.258,0.088,909
sv-comp/ntdrivers/kbfiltr_false-unreach-call.i.cil.c,54,921,17.06,11,5,2212,2.231,1.415,0.208,0.791,0.143,241
sv-comp/ntdrivers/parport_false-unreach-call.i.cil.c,6,33,5.50,0,none,1706,0.329,1.876,0.026,1.037,0.005,244
sv-comp/ntdrivers/cdaudio_true-unreach-call.i.cil.c,204,2357,11.55,260,143,9621,3.844,9.026,5.185,2.504,0.507,927
sv-comp/ntdrivers/diskperf_true-unreach-call.i.cil.c,344,15495,45.04,470,328,16613,10.191,12.384,6.798,3.760,1.573,1892
sv-comp/ntdrivers/floppy2_true-unreach-call.i.cil.c,395,16146,40.88,844,599,21109,14.033,18.891,11.200,5.231,0.711,3183
sv-comp/ntdrivers/floppy_true-unreach-call.i.cil.c,226,3962,17.53,221,113,9614,14.861,12.100,6.282,4.249,0.223,1032
sv-comp/ntdrivers/parport_true-unreach-call.i.cil.c,6,33,5.50,0,none,1710,0.343,1.902,0.029,1.032,0.006,244
sv-comp/ssh/s3_clnt.blast.01_false-unreach-call.i.cil.c,6,33,5.50,18,0,2407,3.518,4.601,2.903,0.969,0.182,14
sv-comp/ssh/s3_clnt.blast.02_false-unreach-call.i.cil.c,5,25,5.00,14,0,2026,2.491,3.430,2.059,0.779,0.107,12
sv-comp/ssh/s3_clnt.blast.03_false-unreach-call.i.cil.c,5,25,5.00,14,0,2026,2.691,3.098,1.718,0.717,0.123,12
