FileName,NoR,RLen,RLeninBlkAvg,AFC,SFC,ComS,TfR,TTfCPA,TfFC,TfTran,TfSMTwoitp,NoAbs
sv-comp/ntdrivers/cdaudio_false-unreach-call.i.cil.c,445,53539,120.31,none,none,138454,89.502,806.375,none,6.110,600.090,32235
sv-comp/ntdrivers/diskperf_false-unreach-call.i.cil.c,149,5056,33.93,none,none,117174,4.354,15.015,none,4.462,0.707,16845
sv-comp/ntdrivers/floppy_false-unreach-call.i.cil.c,167,3002,17.98,none,none,100194,12.535,20.472,none,6.334,3.953,13179
sv-comp/ntdrivers/kbfiltr_false-unreach-call.i.cil.c,56,1053,18.80,none,none,22211,1.986,5.231,none,1.745,0.311,2429
sv-comp/ntdrivers/parport_false-unreach-call.i.cil.c,2,15,7.50,none,none,1833,0.141,1.676,none,1.170,0.020,269
sv-comp/ntdrivers/cdaudio_true-unreach-call.i.cil.c,1042,13511,12.97,none,none,565304,13.283,40.619,none,12.090,2.772,65956
sv-comp/ntdrivers/diskperf_true-unreach-call.i.cil.c,200,6927,34.63,none,none,207896,5.179,23.135,none,6.059,1.508,29644
sv-comp/ntdrivers/floppy2_true-unreach-call.i.cil.c,1211,59014,48.73,none,none,935927,23.509,56.783,none,16.949,5.694,161390
sv-comp/ntdrivers/floppy_true-unreach-call.i.cil.c,512,10338,20.19,none,none,267830,33.283,28.508,none,7.654,5.998,35915
sv-comp/ntdrivers/parport_true-unreach-call.i.cil.c,2,15,7.50,none,none,1841,0.147,1.722,none,1.169,0.020,269
sv-comp/ssh/s3_clnt.blast.01_false-unreach-call.i.cil.c,5,27,5.40,none,none,7853,3.362,5.091,none,1.256,1.992,45
sv-comp/ssh/s3_clnt.blast.02_false-unreach-call.i.cil.c,3,14,4.67,none,none,4460,2.008,3.254,none,1.120,1.047,26
sv-comp/ssh/s3_clnt.blast.03_false-unreach-call.i.cil.c,3,14,4.67,none,none,4460,1.917,3.388,none,0.971,1.129,26
sv-comp/ssh/s3_clnt.blast.04_false-unreach-call.i.cil.c,3,14,4.67,none,none,4460,2.180,3.446,none,1.094,1.154,26
sv-comp/ssh/s3_srvr.blast.01_false-unreach-call.i.cil.c,3,12,4.00,none,none,2849,1.446,2.327,none,0.793,0.659,18
sv-comp/ssh/s3_srvr.blast.02_false-unreach-call.i.cil.c,2,7,3.50,none,none,1923,0.966,2.053,none,0.699,0.572,13
sv-comp/ssh/s3_srvr.blast.03_false-unreach-call.i.cil.c,2,7,3.50,none,none,1927,1.087,2.025,none,0.762,0.506,13
sv-comp/ssh/s3_srvr.blast.04_false-unreach-call.i.cil.c,2,7,3.50,none,none,1923,1.066,1.982,none,0.720,0.500,13
sv-comp/ssh/s3_srvr.blast.06_false-unreach-call.i.cil.c,4,18,4.50,none,none,5849,4.284,3.929,none,1.221,1.212,35
sv-comp/ssh/s3_srvr.blast.07_false-unreach-call.i.cil.c,5,25,5.00,none,none,7622,3.955,4.671,none,1.445,1.796,40
sv-comp/ssh/s3_srvr.blast.08_false-unreach-call.i.cil.c,6,35,5.83,none,none,11828,15.473,12.808,none,2.035,5.833,71
sv-comp/ssh/s3_srvr.blast.09_false-unreach-call.i.cil.c,4,19,4.75,none,none,6159,3.846,4.153,none,1.296,1.490,33
sv-comp/ssh/s3_srvr.blast.10_false-unreach-call.i.cil.c,6,35,5.83,none,none,11538,14.911,12.455,none,2.002,5.971,71
sv-comp/ssh/s3_srvr.blast.11_false-unreach-call.i.cil.c,3,12,4.00,none,none,3842,1.730,2.865,none,0.953,0.915,20
sv-comp/ssh/s3_srvr.blast.12_false-unreach-call.i.cil.c,3,12,4.00,none,none,4004,2.827,3.144,none,1.022,0.824,26
sv-comp/ssh/s3_srvr.blast.13_false-unreach-call.i.cil.c,4,19,4.75,none,none,6176,3.127,4.773,none,1.214,2.047,33
sv-comp/ssh/s3_srvr.blast.14_false-unreach-call.i.cil.c,4,18,4.50,none,none,5571,3.439,4.452,none,1.286,1.764,35
sv-comp/ssh/s3_srvr.blast.15_false-unreach-call.i.cil.c,6,35,5.83,none,none,12118,12.699,9.504,none,1.875,4.211,71
sv-comp/ssh/s3_srvr.blast.16_false-unreach-call.i.cil.c,4,18,4.50,none,none,5710,4.261,3.782,none,1.157,1.052,35
sv-comp/ssh/s3_clnt.blast.01_true-unreach-call.i.cil.c,6,48,8.00,none,none,17567,14.975,86.043,none,2.494,51.492,102
sv-comp/ssh/s3_clnt.blast.02_true-unreach-call.i.cil.c,7,65,9.29,none,none,21832,47.348,32.723,none,2.574,16.308,128
