NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
43,507,170,27.19,1,,,6
43,507,170,25.12,1,,,6
43,507,170,27.28,1,,,6
43,507,170,25.82,1,,,6
43,507,170,25.0,1,,,6
43,507,170,27.25,1,,,6
43,507,170,25.56,1,,,6
43,507,170,26.04,1,,,6
43,507,170,25.84,1,,,6
43,507,170,25.49,1,,,6
43,507,170,25.77,1,,,6
43,507,170,24.91,1,,,6
43,507,170,25.63,1,,,6
43,507,170,25.1,1,,,6
43,507,170,22.31,1,,,6
43,507,170,22.65,1,,,6
43,507,170,22.38,1,,,6
43,507,170,23.48,1,,,6
43,507,170,23.68,1,,,6
43,507,170,23.22,1,,,6
43,507,170,23.28,1,,,6
43,507,170,23.85,1,,,6
43,507,170,23.84,1,,,6
43,507,170,25.19,1,,,6
43,507,170,23.16,1,,,6
43,507,170,23.48,1,,,6
43,507,170,22.85,1,,,6
43,507,170,24.09,1,,,6
43,507,170,23.27,1,,,6
43,507,170,24.37,1,,,6
