NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
12,586,224,29.73,0,,,5
12,586,224,30.44,0,,,5
12,586,224,30.51,0,,,5
12,586,224,30.35,0,,,5
12,585,224,30.41,0,,,5
12,585,224,30.31,0,,,5
12,586,224,30.44,0,,,5
12,586,224,30.16,0,,,5
12,585,224,30.44,0,,,5
39,181,0,30.37,0,,,5
12,586,224,30.65,0,,,5
12,585,224,30.28,0,,,5
12,586,224,30.32,0,,,5
12,585,224,30.3,0,,,5
12,586,224,30.29,0,,,5
12,586,224,29.9,0,,,5
39,181,0,30.51,0,,,5
12,585,224,30.44,0,,,5
12,585,224,30.27,0,,,5
12,586,224,30.31,0,,,5
39,220,4,30.06,0,,,5
39,220,4,30.09,0,,,5
39,181,0,30.45,0,,,5
39,220,4,29.8,0,,,5
39,220,4,30.09,0,,,5
12,585,224,29.8,0,,,5
39,181,0,30.65,0,,,5
39,220,4,30.13,0,,,5
39,220,4,30.05,0,,,5
12,585,224,30.42,0,,,5
