NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
2609,136,42,29.39,1,,,138,107795,5638,6516.0,117,35819,121733,47.22,0.85,2354,17.06,0.658,0.306,0.568,7906,208987,70051,21.437,6937,32225,0.36,87,19,179,22.228,3.769
2215,136,42,30.71,1,,,64,120015,7064,4099.0,38,40567,136215,64.05,0.59,2113,33.02,0.658,0.306,0.568,4192,301549,76816,23.409,4739,27532,0.29,104,31,179,24.175,3.754
2609,136,42,29.29,1,,,138,107795,5638,6516.0,117,35819,121733,47.22,0.85,2354,17.06,0.658,0.306,0.568,7906,208987,70051,21.66,6937,32217,0.36,87,19,179,22.385,3.308
2539,136,42,39.6,1,,,145,118253,6003,7347.0,132,39926,133350,50.67,0.91,2262,15.6,0.658,0.306,0.568,8285,294393,127825,31.166,6692,39375,0.3,63,15,179,31.987,3.909
1704,136,42,18.9,1,,,87,47737,2613,3500.0,101,16287,53235,40.23,1.16,1516,17.43,0.658,0.306,0.568,8546,100498,39902,13.847,5487,20904,0.39,19,7,179,14.301,2.231
2474,136,42,25.56,1,,,139,84283,5054,6429.0,184,28431,93908,46.25,1.32,2151,15.47,0.658,0.306,0.568,5010,170655,51573,17.823,5601,21996,0.32,37,12,179,18.458,3.348
5725,136,42,63.46,1,,,243,380389,20449,14383.0,90,132340,437115,59.19,0.37,5392,22.19,0.658,0.306,0.568,5568,834232,141370,47.711,7017,52403,0.23,158,51,179,49.596,7.435
2066,136,42,21.82,1,,,106,65643,3520,4413.0,115,22029,74151,41.63,1.08,1845,17.41,0.658,0.306,0.568,8436,126297,51471,15.677,5792,23052,0.36,69,15,179,16.299,2.696
2092,134,42,23.97,1,,,57,49110,2304,7195.0,98,16742,55250,126.23,1.72,1937,33.98,0.658,0.302,0.568,1687,112192,56788,17.185,4108,23181,0.36,59,20,177,17.708,2.511
2878,136,42,37.57,1,,,157,183413,11476,6855.0,135,60370,206128,43.66,0.86,2586,16.47,0.658,0.306,0.568,8404,316563,79808,27.302,6660,34410,0.28,142,44,179,28.518,4.651
