NoAffS,VL,VC,Time,Result
7,438,1900,4.91,1
7,438,1900,5.08,1
7,438,1900,4.86,1
7,438,1900,4.87,1
7,438,1900,4.91,1
7,438,1900,4.82,1
7,438,1900,4.91,1
7,438,1900,4.93,1
7,438,1900,4.95,1
7,438,1900,4.99,1
7,438,1900,4.98,1
7,438,1900,4.94,1
7,438,1900,4.9,1
7,438,1900,4.83,1
7,438,1900,4.89,1
7,438,1900,4.91,1
7,438,1900,4.98,1
7,438,1900,4.9,1
7,438,1900,4.94,1
7,438,1900,4.88,1
7,438,1900,4.89,1
7,438,1900,4.98,1
7,438,1900,5.02,1
7,438,1900,5.06,1
7,438,1900,5.04,1
7,438,1900,4.97,1
7,438,1900,4.88,1
7,438,1900,4.82,1
7,438,1900,4.98,1
7,438,1900,5.02,1
