NoAffS,VL,VC,Time,Result
7,438,1900,10.66,0
7,438,1900,10.57,0
7,438,1900,10.44,0
7,438,1900,10.49,0
7,438,1900,10.62,0
7,438,1900,10.59,0
7,438,1900,10.6,0
7,438,1900,10.48,0
7,438,1900,10.54,0
7,438,1900,10.37,0
7,438,1900,10.59,0
7,438,1900,10.46,0
7,438,1900,10.44,0
7,438,1900,10.36,0
7,438,1900,10.53,0
7,438,1900,10.49,0
7,438,1900,10.54,0
7,438,1900,10.52,0
7,438,1900,10.5,0
7,438,1900,10.5,0
7,438,1900,10.47,0
7,438,1900,10.54,0
7,438,1900,10.58,0
7,438,1900,10.56,0
7,438,1900,10.59,0
7,438,1900,10.51,0
7,438,1900,10.65,0
7,438,1900,10.59,0
7,438,1900,10.59,0
7,438,1900,10.42,0
