NoAffS,VL,VC,Time,Result
7,438,1900,5.93,1
7,438,1900,5.86,1
7,438,1900,5.69,1
7,438,1900,6.04,1
7,438,1900,5.94,1
7,438,1900,5.73,1
7,438,1900,5.9,1
7,438,1900,5.7,1
7,438,1900,5.8,1
7,438,1900,5.91,1
7,438,1900,5.55,1
7,438,1900,5.84,1
7,438,1900,5.79,1
7,438,1900,5.63,1
7,438,1900,5.64,1
7,438,1900,5.63,1
7,438,1900,5.64,1
7,438,1900,5.95,1
7,438,1900,5.92,1
7,438,1900,6.0,1
7,438,1900,5.7,1
7,438,1900,5.75,1
7,438,1900,5.98,1
7,438,1900,6.04,1
7,438,1900,5.89,1
7,438,1900,5.67,1
7,438,1900,5.69,1
7,438,1900,5.71,1
7,438,1900,5.98,1
7,438,1900,5.81,1
