NoAffS,VL,VC,Time,Result
15,438,1900,20.57,0
15,438,1900,20.57,0
15,438,1900,20.56,0
15,438,1900,21.07,0
15,438,1900,21.25,0
15,438,1900,20.96,0
15,438,1900,20.65,0
15,438,1900,20.44,0
15,438,1900,20.72,0
15,438,1900,20.88,0
15,438,1900,20.22,0
15,438,1900,20.34,0
15,438,1900,20.96,0
15,438,1900,20.7,0
15,438,1900,20.61,0
15,438,1900,20.61,0
15,438,1900,20.09,0
15,438,1900,20.64,0
15,438,1900,20.15,0
15,438,1900,21.14,0
15,438,1900,20.34,0
15,438,1900,21.46,0
15,438,1900,20.29,0
15,438,1900,20.82,0
15,438,1900,20.7,0
15,438,1900,20.61,0
15,438,1900,21.19,0
15,438,1900,21.04,0
15,438,1900,20.46,0
15,438,1900,19.98,0
