NoAffS,VL,VC,Time,Result
7,438,1900,5.06,1
7,438,1900,5.1,1
7,438,1900,5.08,1
7,438,1900,5.15,1
7,438,1900,5.16,1
7,438,1900,5.35,1
7,438,1900,5.12,1
7,438,1900,5.23,1
7,438,1900,5.1,1
7,438,1900,5.19,1
7,438,1900,5.12,1
7,438,1900,5.11,1
7,438,1900,5.11,1
7,438,1900,5.09,1
7,438,1900,5.1,1
7,438,1900,5.01,1
7,438,1900,5.1,1
7,438,1900,5.27,1
7,438,1900,5.06,1
7,438,1900,5.08,1
7,438,1900,5.04,1
7,438,1900,5.1,1
7,438,1900,5.1,1
7,438,1900,5.12,1
7,438,1900,5.19,1
7,438,1900,5.19,1
7,438,1900,5.01,1
7,438,1900,5.0,1
7,438,1900,5.26,1
7,438,1900,5.16,1
