NoAffS,VL,VC,Time,Result
15,438,1900,32.11,0
15,438,1900,32.48,0
15,438,1900,32.21,0
15,438,1900,32.03,0
15,438,1900,32.56,0
15,438,1900,32.5,0
15,438,1900,32.37,0
15,438,1900,32.13,0
15,438,1900,31.97,0
15,438,1900,32.71,0
15,438,1900,32.49,0
15,438,1900,32.36,0
15,438,1900,32.42,0
15,438,1900,32.34,0
15,438,1900,32.09,0
15,438,1900,32.46,0
15,438,1900,32.67,0
15,438,1900,32.64,0
15,438,1900,32.4,0
15,438,1900,32.68,0
15,438,1900,32.28,0
15,438,1900,32.11,0
15,438,1900,32.33,0
15,438,1900,32.83,0
15,438,1900,32.4,0
15,438,1900,32.12,0
15,438,1900,32.62,0
15,438,1900,32.57,0
15,438,1900,32.55,0
15,438,1900,32.03,0
