NoAffS,VL,VC,Time,Result
7,438,1900,4.86,1
7,438,1900,4.85,1
7,438,1900,5.01,1
7,438,1900,4.74,1
7,438,1900,4.89,1
7,438,1900,4.83,1
7,438,1900,4.79,1
7,438,1900,4.83,1
7,438,1900,4.93,1
7,438,1900,4.91,1
7,438,1900,4.84,1
7,438,1900,4.96,1
7,438,1900,4.9,1
7,438,1900,4.89,1
7,438,1900,4.84,1
7,438,1900,4.87,1
7,438,1900,4.88,1
7,438,1900,4.88,1
7,438,1900,4.91,1
7,438,1900,4.78,1
7,438,1900,4.78,1
7,438,1900,4.86,1
7,438,1900,4.87,1
7,438,1900,4.87,1
7,438,1900,4.91,1
7,438,1900,4.92,1
7,438,1900,4.88,1
7,438,1900,4.78,1
7,438,1900,4.81,1
7,438,1900,4.82,1
