NoAffS,VL,VC,Time,Result
15,438,1900,32.43,0
15,438,1900,32.66,0
15,438,1900,32.4,0
15,438,1900,32.62,0
15,438,1900,32.55,0
15,438,1900,31.96,0
15,438,1900,32.51,0
15,438,1900,32.55,0
15,438,1900,32.02,0
15,438,1900,32.35,0
15,438,1900,33.2,0
15,438,1900,32.49,0
15,438,1900,32.34,0
15,438,1900,32.52,0
15,438,1900,32.63,0
15,438,1900,32.25,0
15,438,1900,32.22,0
15,438,1900,32.52,0
15,438,1900,32.51,0
15,438,1900,32.34,0
15,438,1900,32.47,0
15,438,1900,33.02,0
15,438,1900,31.86,0
15,438,1900,32.11,0
15,438,1900,32.4,0
15,438,1900,32.89,0
15,438,1900,32.7,0
15,438,1900,32.35,0
15,438,1900,32.66,0
15,438,1900,32.93,0
