NoAffS,VL,VC,Time,Result
7,438,1900,8.8,0
7,438,1900,8.84,0
7,438,1900,8.89,0
7,438,1900,9.04,0
7,438,1900,8.89,0
7,438,1900,8.88,0
7,438,1900,8.87,0
7,438,1900,8.95,0
7,438,1900,8.92,0
7,438,1900,8.92,0
7,438,1900,8.85,0
7,438,1900,8.86,0
7,438,1900,9.04,0
7,438,1900,8.76,0
7,438,1900,8.81,0
7,438,1900,8.93,0
7,438,1900,9.0,0
7,438,1900,8.88,0
7,438,1900,8.87,0
7,438,1900,8.88,0
7,438,1900,8.88,0
7,438,1900,9.0,0
7,438,1900,9.03,0
7,438,1900,8.85,0
7,438,1900,8.88,0
7,438,1900,9.12,0
7,438,1900,8.85,0
7,438,1900,8.96,0
7,438,1900,8.92,0
7,438,1900,8.98,0
