NoAffS,VL,VC,Time,Result
2,438,1900,5.05,1
2,438,1900,5.16,1
2,438,1900,5.08,1
2,438,1900,4.99,1
2,438,1900,5.13,1
2,438,1900,5.05,1
2,438,1900,4.93,1
2,438,1900,5.05,1
2,438,1900,5.06,1
2,438,1900,5.09,1
2,438,1900,5.13,1
2,438,1900,5.04,1
2,438,1900,5.02,1
2,438,1900,5.1,1
2,438,1900,5.15,1
2,438,1900,5.05,1
2,438,1900,5.1,1
2,438,1900,5.01,1
2,438,1900,4.99,1
2,438,1900,5.16,1
2,438,1900,5.03,1
2,438,1900,5.1,1
2,438,1900,5.06,1
2,438,1900,5.08,1
2,438,1900,5.1,1
2,438,1900,5.04,1
2,438,1900,5.11,1
2,438,1900,5.05,1
2,438,1900,5.02,1
2,438,1900,5.06,1
