NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
7,2423,530,21.03,0,,,4,60729,6261,459.0,0,18718,69017,114.75,0.0,3,0.75,0.157,0.221,0.151,2397,337,26,1.542,211,45,0.0,596,306,1137,2.844,14.657
,4734,1430,20.04,0,,,0,63207,6542,,,21435,69904,,,,,0.464,0.432,0.408,63362,,,1.085,202,0,0.0,210,164,3966,2.621,15.135
250,4189,1066,20.55,0,,,14,70109,6223,2895.0,0,23243,76445,206.79,0.0,237,18.23,0.413,0.382,0.304,18062,693,34,1.501,202,71,0.0,133,108,3297,2.767,13.349
1,4407,1188,20.07,0,,,1,49385,4744,110.0,0,14940,55630,110.0,0.0,0,0.0,0.43,0.402,0.339,15708,67,7,1.17,202,20,0.0,852,486,3062,2.378,14.722
,4440,1330,19.86,0,,,0,60649,6297,,,20583,67095,,,,,0.438,0.405,0.379,60799,,,1.103,202,0,0.0,211,165,3654,2.344,14.878
,4768,1446,19.87,0,,,0,68062,7069,,,23097,75280,,,,,0.464,0.435,0.412,68212,,,1.073,202,0,0.0,211,166,4003,2.394,15.106
7,2835,598,19.98,0,,,4,53757,5216,449.0,0,15699,61869,112.25,0.0,3,0.75,0.242,0.259,0.17,4737,469,35,1.933,225,74,0.0,954,392,1442,3.403,12.928
104,5223,1490,20.6,0,,,7,67341,7385,1277.0,0,22003,75150,182.43,0.0,97,13.86,0.455,0.477,0.425,34653,190,39,1.381,203,88,0.0,159,130,4321,2.843,13.806
1,1351,2,19.91,0,,,1,47438,4756,110.0,0,15707,52786,110.0,0.0,0,0.0,0.008,0.123,0.001,287,1,1,1.242,202,0,0.0,601,474,94,2.661,14.056
,4089,1188,18.9,0,,,0,47634,4864,,,16214,52668,,,,,0.417,0.373,0.339,47804,,,1.211,202,0,0.0,210,167,3261,2.316,14.327
7,2387,518,20.08,0,,,4,51445,4954,449.0,0,15027,59153,112.25,0.0,3,0.75,0.155,0.218,0.148,2285,399,29,1.727,211,51,0.0,954,396,1093,2.936,13.568
228,4186,1066,20.37,0,,,12,63536,5634,2472.0,0,21066,69304,206.0,0.0,216,18.0,0.411,0.382,0.304,15534,606,34,1.746,202,71,0.0,133,108,3293,2.875,13.073
,4654,1388,19.74,0,,,0,62518,6488,,,21192,69148,,,,,0.46,0.425,0.396,62660,,,1.148,202,0,0.0,211,165,3856,2.757,14.565
,4264,1264,19.39,0,,,0,56847,5885,,,19344,62890,,,,,0.434,0.389,0.36,57004,,,1.062,202,0,0.0,211,166,3462,2.213,15.003
,3360,844,19.25,0,,,0,47392,4735,,,15715,52715,,,,,0.238,0.307,0.241,47980,,,0.792,202,0,0.0,601,416,2051,1.695,15.185
,4492,1342,18.94,0,,,0,61447,6383,,,20851,67974,,,,,0.445,0.41,0.383,61591,,,0.983,202,0,0.0,211,167,3711,2.066,14.641
408,5238,1612,19.15,0,,,20,41714,4707,4148.0,0,12231,46598,207.4,0.0,388,19.4,0.475,0.478,0.46,37575,728,34,1.317,202,71,0.0,116,104,4568,2.364,11.701
,4768,1446,20.24,0,,,0,68858,7144,,,23372,76162,,,,,0.464,0.435,0.412,69017,,,1.446,202,0,0.0,210,163,4003,2.531,15.453
2,1424,92,20.6,0,,,2,37203,4870,263.0,0,10582,42569,131.5,0.0,0,0.0,0.013,0.13,0.026,418,54,10,1.189,203,22,0.0,370,212,220,2.394,14.449
,3871,1162,19.72,0,,,0,64463,7249,,,20184,72102,,,,,0.27,0.353,0.331,64854,,,1.155,202,0,0.0,598,396,2761,2.124,14.941
7,2767,590,20.54,0,,,4,53454,5198,449.0,0,15585,61552,112.25,0.0,3,0.75,0.23,0.253,0.168,4439,457,35,1.888,225,74,0.0,954,392,1383,3.214,13.658
1,2735,630,20.6,0,,,1,55539,5404,110.0,0,18141,62117,110.0,0.0,0,0.0,0.198,0.25,0.18,8968,24,3,1.225,202,9,0.0,601,456,1408,2.598,14.731
242,4047,1176,20.55,0,,,14,63063,6938,2700.0,0,20473,70483,192.86,0.0,228,16.29,0.338,0.37,0.335,30882,279,30,1.546,203,58,0.0,169,140,3058,2.67,12.691
,4440,1330,19.62,0,,,0,59665,6191,,,20254,66006,,,,,0.438,0.405,0.379,59816,,,1.061,202,0,0.0,211,168,3655,2.405,14.926
7,3654,998,19.41,0,,,4,61953,5911,449.0,0,18264,71092,112.25,0.0,3,0.75,0.323,0.334,0.284,13265,543,36,1.623,226,79,0.0,954,403,2441,2.879,13.433
6,2579,582,19.81,0,,,3,53042,5444,336.0,0,16428,60176,112.0,0.0,3,1.0,0.191,0.235,0.166,3662,215,18,1.519,208,41,0.0,596,315,1291,2.783,13.541
,3644,1012,19.98,0,,,0,57081,5770,,,19041,63425,,,,,0.275,0.333,0.288,57655,,,0.932,202,0,0.0,593,389,2448,2.041,15.584
7,3805,1050,20.53,0,,,4,65272,6257,449.0,0,19231,74934,112.25,0.0,3,0.75,0.33,0.347,0.299,16762,592,36,1.836,226,79,0.0,954,421,2617,3.247,13.617
6,3857,1070,19.63,0,,,3,48460,4622,336.0,0,14256,55599,112.0,0.0,3,1.0,0.34,0.352,0.305,18487,346,22,1.658,208,51,0.0,908,394,2678,2.896,13.499
204,4186,1066,19.84,0,,,10,57702,5123,2074.0,0,19126,62941,207.4,0.0,194,19.4,0.411,0.382,0.304,17626,552,34,1.714,202,71,0.0,133,108,3293,2.82,12.716
