NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
,6094,1700,312.88,0,,,0,1671445,127316,,,625530,1798844,,,,,0.786,0.85,0.808,1671529,,,16.081,202,0,0.0,119,84,,47.349,239.701
2328,2251,392,53.59,0,,,90,510111,69347,8356.0,0,125671,614169,92.84,0.0,2238,24.87,0.214,0.314,0.186,2798,78971,1133,10.081,262,1433,0.01,487,267,965,15.568,24.385
,2431,442,3.19,0,,,0,3038,305,,,895,3470,,,,,0.257,0.339,0.21,3166,,,0.178,202,0,0.0,134,91,1144,0.396,2.377
,4947,1368,259.55,0,,,0,1416782,108378,,,529622,1525209,,,,,0.657,0.69,0.65,1416832,,,13.396,202,0,0.0,81,56,,31.733,206.074
,3392,732,6.74,0,,,0,9726,1108,,,2996,10906,,,,,0.49,0.473,0.348,9799,,,0.312,202,0,0.0,76,54,2270,0.703,5.156
,6094,1700,302.45,0,,,0,1671445,127316,,,625530,1798844,,,,,0.786,0.85,0.808,1671529,,,16.069,202,0,0.0,119,84,,32.983,245.5
8753,3668,784,402.77,0,,,367,5708624,699158,36913.0,0,1648023,6578155,100.58,0.0,8386,22.85,0.462,0.512,0.373,29335,2255844,13435,117.741,1020,10540,0.01,1019,400,2360,163.596,161.969
,4353,1245,214.48,0,,,0,1109180,85033,,,414271,1194253,,,,,0.495,0.607,0.592,1109221,,,18.303,202,0,0.0,99,67,,29.254,164.138
8753,3668,784,416.37,0,,,367,5708624,699158,36913.0,0,1648023,6578155,100.58,0.0,8386,22.85,0.462,0.512,0.373,29335,2255844,13435,120.52,1020,10460,0.01,1019,400,2360,167.048,169.163
,4353,1245,215.57,0,,,0,1109180,85033,,,414271,1194253,,,,,0.495,0.607,0.592,1109221,,,12.286,202,0,0.0,99,67,,29.946,167.157
,3437,860,51.68,0,,,0,314256,23527,,,118077,337892,,,,,0.419,0.479,0.409,314366,,,4.614,202,0,0.0,161,135,2235,9.502,36.793
2336,2089,356,174.87,0,,,95,1044497,114489,8814.0,0,324062,1192701,92.78,0.0,2241,23.59,0.167,0.291,0.169,4647,86017,1579,19.39,320,1837,0.01,592,293,821,29.904,121.875
,4353,1245,219.04,0,,,0,1109180,85033,,,414271,1194253,,,,,0.495,0.607,0.592,1109221,,,12.21,202,0,0.0,99,67,,28.659,165.127
8753,3668,784,407.16,0,,,367,5708624,699158,36913.0,0,1648023,6578155,100.58,0.0,8386,22.85,0.462,0.512,0.373,29335,2255844,13435,117.128,1020,10522,0.01,1019,400,2360,166.515,163.082
8753,3668,784,397.78,0,,,367,5708624,699158,36913.0,0,1648023,6578155,100.58,0.0,8386,22.85,0.462,0.512,0.373,29335,2255844,13435,119.183,1020,10480,0.01,1019,400,2360,164.789,155.96
,4353,1245,214.44,0,,,0,1109180,85033,,,414271,1194253,,,,,0.495,0.607,0.592,1109221,,,10.709,202,0,0.0,99,67,,28.989,167.012
,4353,1245,212.55,0,,,0,1109180,85033,,,414271,1194253,,,,,0.495,0.607,0.592,1109221,,,10.124,202,0,0.0,99,67,,22.542,170.001
13834,3269,683,255.36,0,,,303,2402545,344996,34522.0,0,613527,2882287,113.93,0.0,13531,44.66,0.39,0.456,0.325,16925,1136072,14805,81.145,1270,16404,0.03,961,322,1930,100.623,106.212
13748,3406,713,294.99,0,,,320,3069972,429607,35343.0,0,777369,3661365,110.45,0.0,13428,41.96,0.398,0.475,0.339,20154,1580668,11147,96.043,1178,11937,0.02,1134,347,2026,122.073,118.748
,3392,732,6.8,0,,,0,9723,1107,,,2995,10903,,,,,0.49,0.473,0.348,9797,,,0.212,202,0,0.0,78,55,2270,0.746,5.141
9680,3112,616,244.38,0,,,285,2153819,296042,29420.0,0,584391,2560169,103.23,0.0,9395,32.96,0.376,0.434,0.293,14896,832544,9691,67.433,1157,10154,0.02,910,278,1768,86.754,113.21
,6149,1717,441.96,0,,,0,2425139,185177,,,907013,2610399,,,,,0.79,0.858,0.816,2425223,,,22.008,202,0,0.0,121,90,,47.56,358.231
,4353,1245,220.91,0,,,0,1109180,85033,,,414271,1194253,,,,,0.495,0.607,0.592,1109221,,,11.137,202,0,0.0,99,67,,21.86,177.904
,6119,1711,428.09,0,,,0,2425097,185173,,,907001,2610352,,,,,0.79,0.853,0.813,2425180,,,23.293,202,0,0.0,119,88,,45.774,345.556
8753,3668,784,421.93,0,,,367,5708624,699158,36913.0,0,1648023,6578155,100.58,0.0,8386,22.85,0.462,0.512,0.373,29335,2255844,13435,121.731,1020,10592,0.01,1019,400,2360,168.282,174.741
13834,3269,683,261.79,0,,,303,2402545,344996,34522.0,0,613527,2882287,113.93,0.0,13531,44.66,0.39,0.456,0.325,16925,1136072,14805,84.771,1270,16404,0.03,961,322,1930,106.159,106.606
,4947,1368,249.04,0,,,0,1416785,108379,,,529623,1525212,,,,,0.657,0.69,0.65,1416834,,,13.629,202,0,0.0,81,56,,45.84,178.674
,4353,1245,222.67,0,,,0,1109180,85033,,,414271,1194253,,,,,0.495,0.607,0.592,1109221,,,11.425,202,0,0.0,99,67,,28.429,175.666
,4502,1213,47.67,0,,,0,332216,25288,,,124381,357549,,,,,0.557,0.628,0.577,332262,,,3.31,202,0,0.0,85,71,3400,8.015,33.884
,3052,614,4.45,0,,,0,4817,483,,,1367,5493,,,,,0.362,0.426,0.292,5011,,,0.23,202,0,0.0,195,122,1691,0.505,3.397
