NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
12069,1266,338,37.93,1,,,2651
2208,1266,338,22.89,1,,,679
3342,1266,338,23.25,1,,,1034
8114,1266,338,31.89,1,,,1905
2208,1266,338,23.45,1,,,679
8114,1266,338,31.19,1,,,1905
3342,1266,338,23.01,1,,,1002
12866,1266,338,38.39,1,,,2791
2200,1266,338,22.76,1,,,680
13582,1266,338,41.79,1,,,2966
17103,1266,338,52.45,1,,,4041
2208,1266,338,22.0,1,,,679
14739,1266,338,48.59,1,,,3551
6425,1266,338,36.77,1,,,1839
6425,1266,338,37.48,1,,,1839
2208,1266,338,22.87,1,,,679
13621,1266,338,48.1,1,,,3418
2200,1266,338,21.89,1,,,680
6376,1266,338,29.79,1,,,1750
12866,1266,338,43.33,1,,,2790
6425,1266,338,35.64,1,,,1839
7389,1266,338,36.11,1,,,2062
8114,1266,338,32.24,1,,,1906
8114,1266,338,32.26,1,,,1905
2249,1266,338,20.67,1,,,837
6425,1266,338,36.66,1,,,1839
2208,1266,338,24.04,1,,,679
14739,1266,338,49.75,1,,,3551
8114,1266,338,35.1,1,,,1905
8932,1266,338,41.95,1,,,2166
