NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1568,579,170,14.14,1,,,403
1205,579,170,13.43,1,,,253
2479,579,170,17.01,1,,,558
1063,579,170,13.73,1,,,156
1521,579,170,14.31,1,,,385
1155,579,170,14.8,1,,,268
2229,579,170,16.91,1,,,546
910,579,170,12.36,1,,,138
1568,579,170,14.75,1,,,403
1568,579,170,14.31,1,,,403
1267,579,170,13.95,1,,,269
1568,579,170,13.76,1,,,403
2229,579,170,16.59,1,,,546
1568,579,170,14.37,1,,,403
838,579,170,11.72,1,,,125
910,579,170,11.55,1,,,138
1205,579,170,14.28,1,,,253
2479,579,170,16.89,1,,,558
1407,579,170,13.54,1,,,266
1222,579,170,13.72,1,,,257
1267,579,170,16.56,1,,,269
1042,579,170,14.78,1,,,265
1568,579,170,16.96,1,,,403
2479,579,170,18.7,1,,,558
2479,579,170,19.67,1,,,558
1407,579,170,15.98,1,,,266
1521,579,170,16.36,1,,,385
1121,579,170,14.49,1,,,183
1267,579,170,15.77,1,,,269
1568,579,170,16.36,1,,,403
