NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
159,475,132,4.61,1,,,26
159,475,132,4.77,1,,,26
225,475,132,6.04,1,,,81
254,475,132,5.9,1,,,90
225,475,132,5.26,1,,,81
256,475,132,6.07,1,,,100
159,475,132,4.71,1,,,26
223,475,132,5.83,1,,,94
254,475,132,5.66,1,,,90
253,475,132,5.93,1,,,106
161,475,132,4.4,1,,,31
162,475,132,4.79,1,,,31
160,475,132,4.33,1,,,29
225,475,132,5.19,1,,,81
159,475,132,4.41,1,,,26
225,475,132,5.48,1,,,81
159,475,132,5.05,1,,,26
161,475,132,4.41,1,,,30
169,475,132,4.49,1,,,35
161,475,132,4.28,1,,,30
159,475,132,4.33,1,,,26
225,475,132,5.2,1,,,81
160,475,132,4.31,1,,,29
225,475,132,5.2,1,,,81
225,475,132,6.02,1,,,81
225,475,132,6.52,1,,,98
241,475,132,7.03,1,,,86
254,475,132,6.59,1,,,90
225,475,132,6.22,1,,,81
169,475,132,5.42,1,,,35
