NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
110,26,12,5.19,0,,,21
110,26,12,5.37,0,,,21
110,26,12,5.52,0,,,21
110,26,12,5.29,0,,,21
110,26,12,5.66,0,,,21
110,26,12,5.94,0,,,21
110,26,12,5.29,0,,,21
110,26,12,5.41,0,,,21
110,26,12,5.26,0,,,21
110,26,12,5.42,0,,,21
110,26,12,5.38,0,,,21
110,26,12,5.1,0,,,21
110,26,12,5.17,0,,,21
110,26,12,5.48,0,,,21
110,26,12,5.22,0,,,21
110,26,12,5.35,0,,,21
110,26,12,5.37,0,,,21
110,26,12,5.61,0,,,21
110,26,12,5.23,0,,,21
110,26,12,5.46,0,,,21
110,26,12,5.41,0,,,21
110,26,12,5.77,0,,,21
110,26,12,5.49,0,,,21
110,26,12,5.53,0,,,21
110,26,12,5.54,0,,,21
110,26,12,5.37,0,,,21
110,26,12,5.65,0,,,21
110,26,12,5.43,0,,,21
110,26,12,5.4,0,,,21
110,26,12,5.53,0,,,21
