NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2,16,6,1.7,1,,,1
2,16,6,1.74,1,,,1
2,16,6,1.52,1,,,1
2,16,6,1.68,1,,,1
2,16,6,1.63,1,,,1
2,16,6,1.67,1,,,1
2,16,6,1.57,1,,,1
2,16,6,1.59,1,,,1
2,16,6,1.61,1,,,1
2,16,6,1.66,1,,,1
2,16,6,1.59,1,,,1
2,16,6,1.67,1,,,1
2,16,6,1.58,1,,,1
2,16,6,1.63,1,,,1
2,16,6,1.79,1,,,1
2,16,6,1.66,1,,,1
2,16,6,1.68,1,,,1
2,16,6,1.54,1,,,1
2,16,6,1.68,1,,,1
2,16,6,1.58,1,,,1
2,16,6,1.58,1,,,1
2,16,6,1.63,1,,,1
2,16,6,1.87,1,,,1
2,16,6,1.64,1,,,1
2,16,6,1.61,1,,,1
2,16,6,1.48,1,,,1
2,16,6,1.6,1,,,1
2,16,6,1.64,1,,,1
2,16,6,1.67,1,,,1
2,16,6,1.57,1,,,1
