NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
697,1021,164,11.47,1,133,91,161
697,1021,164,10.89,1,133,91,161
697,1021,164,10.57,1,133,91,161
697,1021,164,10.96,1,133,91,161
697,1021,164,10.93,1,133,91,161
697,1021,164,10.89,1,133,91,161
697,1021,164,11.23,1,133,91,161
697,1021,164,10.99,1,133,91,161
697,1021,164,11.14,1,133,91,161
697,1021,164,11.3,1,133,91,161
