NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
697,1021,164,10.94,1,133,91,161
697,1021,164,10.84,1,133,91,161
697,1021,164,10.57,1,133,91,161
697,1021,164,10.42,1,133,91,161
697,1021,164,11.43,1,133,91,161
697,1021,164,10.68,1,133,91,161
697,1021,164,10.83,1,133,91,161
697,1021,164,10.57,1,133,91,161
697,1021,164,11.45,1,133,91,161
697,1021,164,10.86,1,133,91,161
