NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
697,1021,164,11.15,1,133,91,161
697,1021,164,11.3,1,133,91,161
697,1021,164,11.17,1,133,91,161
697,1021,164,11.22,1,133,91,161
697,1021,164,11.44,1,133,91,161
697,1021,164,10.88,1,133,91,161
697,1021,164,10.94,1,133,91,161
697,1021,164,10.84,1,133,91,161
697,1021,164,11.94,1,133,91,161
697,1021,164,11.16,1,133,91,161
